rep_id,territory_id,territory_name,state,district,tehsil_list
REP_0357,TER_0357,karnal_south_357,Haryana,Karnal,"[""Karnal_T104"", ""Karnal_T105"", ""Karnal_T106"", ""Karnal_T107"", ""Karnal_T108"", ""Karnal_T109"", ""Karnal_T110"", ""Karnal_T111"", ""Karnal_T112""]"
REP_0358,TER_0358,muzaffarpur_east_358,Bihar,Muzaffarpur,"[""Muzaffarpur_T103"", ""Muzaffarpur_T104"", ""Muzaffarpur_T105"", ""Muzaffarpur_T106"", ""Muzaffarpur_T107"", ""Muzaffarpur_T108"", ""Muzaffarpur_T109"", ""Muzaffarpur_T110"", ""Muzaffarpur_T111"", ""Muzaffarpur_T112"", ""Muzaffarpur_T113"", ""Muzaffarpur_T114"", ""Muzaffarpur_T115""]"
REP_0359,TER_0359,vijayapura_west_359,Karnataka,Vijayapura,"[""Vijayapura_T097"", ""Vijayapura_T098"", ""Vijayapura_T099"", ""Vijayapura_T100"", ""Vijayapura_T101"", ""Vijayapura_T102"", ""Vijayapura_T103"", ""Vijayapura_T104"", ""Vijayapura_T105"", ""Vijayapura_T106"", ""Vijayapura_T107""]"
REP_0360,TER_0360,meerut_central_360,Uttar Pradesh,Meerut,"[""Meerut_T103"", ""Meerut_T104"", ""Meerut_T105"", ""Meerut_T106"", ""Meerut_T107"", ""Meerut_T108"", ""Meerut_T109"", ""Meerut_T110"", ""Meerut_T111"", ""Meerut_T112""]"
REP_0361,TER_0361,mehsana_north_361,Gujarat,Mehsana,"[""Mehsana_T091"", ""Mehsana_T092"", ""Mehsana_T093"", ""Mehsana_T094"", ""Mehsana_T095"", ""Mehsana_T096"", ""Mehsana_T097"", ""Mehsana_T098"", ""Mehsana_T099""]"
REP_0362,TER_0362,amritsar_south_362,Punjab,Amritsar,"[""Amritsar_T100"", ""Amritsar_T101"", ""Amritsar_T102"", ""Amritsar_T103"", ""Amritsar_T104"", ""Amritsar_T105"", ""Amritsar_T106"", ""Amritsar_T107"", ""Amritsar_T108""]"
REP_0363,TER_0363,rohtak_east_363,Haryana,Rohtak,"[""Rohtak_T109"", ""Rohtak_T110"", ""Rohtak_T111"", ""Rohtak_T112"", ""Rohtak_T113"", ""Rohtak_T114""]"
REP_0364,TER_0364,patna_west_364,Bihar,Patna,"[""Patna_T114"", ""Patna_T115"", ""Patna_T116"", ""Patna_T117"", ""Patna_T118"", ""Patna_T119"", ""Patna_T120"", ""Patna_T121"", ""Patna_T122""]"
REP_0365,TER_0365,hisar_central_365,Haryana,Hisar,"[""Hisar_T100"", ""Hisar_T101"", ""Hisar_T102"", ""Hisar_T103"", ""Hisar_T104"", ""Hisar_T105"", ""Hisar_T106"", ""Hisar_T107"", ""Hisar_T108"", ""Hisar_T109"", ""Hisar_T110"", ""Hisar_T111""]"
REP_0366,TER_0366,varanasi_north_366,Uttar Pradesh,Varanasi,"[""Varanasi_T118"", ""Varanasi_T119"", ""Varanasi_T120"", ""Varanasi_T121"", ""Varanasi_T122"", ""Varanasi_T123"", ""Varanasi_T124"", ""Varanasi_T125"", ""Varanasi_T126"", ""Varanasi_T127"", ""Varanasi_T128""]"
REP_0367,TER_0367,bharatpur_south_367,Rajasthan,Bharatpur,"[""Bharatpur_T122"", ""Bharatpur_T123"", ""Bharatpur_T124"", ""Bharatpur_T125"", ""Bharatpur_T126"", ""Bharatpur_T127"", ""Bharatpur_T128"", ""Bharatpur_T129"", ""Bharatpur_T130"", ""Bharatpur_T131""]"
REP_0368,TER_0368,jalgaon_east_368,Maharashtra,Jalgaon,"[""Jalgaon_T108"", ""Jalgaon_T109"", ""Jalgaon_T110"", ""Jalgaon_T111"", ""Jalgaon_T112"", ""Jalgaon_T113"", ""Jalgaon_T114""]"
REP_0369,TER_0369,lucknow_west_369,Uttar Pradesh,Lucknow,"[""Lucknow_T121"", ""Lucknow_T122"", ""Lucknow_T123"", ""Lucknow_T124"", ""Lucknow_T125"", ""Lucknow_T126"", ""Lucknow_T127"", ""Lucknow_T128"", ""Lucknow_T129"", ""Lucknow_T130""]"
REP_0370,TER_0370,ratlam_central_370,Madhya Pradesh,Ratlam,"[""Ratlam_T110"", ""Ratlam_T111"", ""Ratlam_T112"", ""Ratlam_T113"", ""Ratlam_T114"", ""Ratlam_T115"", ""Ratlam_T116"", ""Ratlam_T117"", ""Ratlam_T118"", ""Ratlam_T119"", ""Ratlam_T120""]"
REP_0371,TER_0371,bikaner_north_371,Rajasthan,Bikaner,"[""Bikaner_T106"", ""Bikaner_T107"", ""Bikaner_T108"", ""Bikaner_T109"", ""Bikaner_T110"", ""Bikaner_T111"", ""Bikaner_T112"", ""Bikaner_T113"", ""Bikaner_T114"", ""Bikaner_T115"", ""Bikaner_T116"", ""Bikaner_T117"", ""Bikaner_T118"", ""Bikaner_T119""]"
REP_0372,TER_0372,kanpur_nagar_south_372,Uttar Pradesh,Kanpur Nagar,"[""Kanpur_Nagar_T118"", ""Kanpur_Nagar_T119"", ""Kanpur_Nagar_T120"", ""Kanpur_Nagar_T121"", ""Kanpur_Nagar_T122"", ""Kanpur_Nagar_T123"", ""Kanpur_Nagar_T124"", ""Kanpur_Nagar_T125"", ""Kanpur_Nagar_T126"", ""Kanpur_Nagar_T127"", ""Kanpur_Nagar_T128"", ""Kanpur_Nagar_T129""]"
REP_0373,TER_0373,sikar_east_373,Rajasthan,Sikar,"[""Sikar_T110"", ""Sikar_T111"", ""Sikar_T112"", ""Sikar_T113"", ""Sikar_T114"", ""Sikar_T115"", ""Sikar_T116"", ""Sikar_T117"", ""Sikar_T118"", ""Sikar_T119"", ""Sikar_T120"", ""Sikar_T121"", ""Sikar_T122"", ""Sikar_T123""]"
REP_0374,TER_0374,sehore_west_374,Madhya Pradesh,Sehore,"[""Sehore_T100"", ""Sehore_T101"", ""Sehore_T102"", ""Sehore_T103"", ""Sehore_T104"", ""Sehore_T105"", ""Sehore_T106"", ""Sehore_T107"", ""Sehore_T108"", ""Sehore_T109"", ""Sehore_T110""]"
REP_0375,TER_0375,ahmedabad_central_375,Gujarat,Ahmedabad,"[""Ahmedabad_T104"", ""Ahmedabad_T105"", ""Ahmedabad_T106"", ""Ahmedabad_T107"", ""Ahmedabad_T108"", ""Ahmedabad_T109""]"
REP_0376,TER_0376,agra_north_376,Uttar Pradesh,Agra,"[""Agra_T111"", ""Agra_T112"", ""Agra_T113"", ""Agra_T114"", ""Agra_T115"", ""Agra_T116"", ""Agra_T117""]"
REP_0377,TER_0377,bardhaman_south_377,West Bengal,Bardhaman,"[""Bardhaman_T113"", ""Bardhaman_T114"", ""Bardhaman_T115"", ""Bardhaman_T116"", ""Bardhaman_T117"", ""Bardhaman_T118"", ""Bardhaman_T119"", ""Bardhaman_T120"", ""Bardhaman_T121"", ""Bardhaman_T122""]"
REP_0378,TER_0378,akola_east_378,Maharashtra,Akola,"[""Akola_T113"", ""Akola_T114"", ""Akola_T115"", ""Akola_T116"", ""Akola_T117"", ""Akola_T118"", ""Akola_T119"", ""Akola_T120""]"
REP_0379,TER_0379,sirsa_west_379,Haryana,Sirsa,"[""Sirsa_T107"", ""Sirsa_T108"", ""Sirsa_T109"", ""Sirsa_T110"", ""Sirsa_T111"", ""Sirsa_T112"", ""Sirsa_T113"", ""Sirsa_T114"", ""Sirsa_T115"", ""Sirsa_T116""]"
REP_0380,TER_0380,amravati_central_380,Maharashtra,Amravati,"[""Amravati_T114"", ""Amravati_T115"", ""Amravati_T116"", ""Amravati_T117"", ""Amravati_T118"", ""Amravati_T119""]"
REP_0381,TER_0381,ludhiana_north_381,Punjab,Ludhiana,"[""Ludhiana_T109"", ""Ludhiana_T110"", ""Ludhiana_T111"", ""Ludhiana_T112"", ""Ludhiana_T113"", ""Ludhiana_T114"", ""Ludhiana_T115""]"
REP_0382,TER_0382,kalaburagi_south_382,Karnataka,Kalaburagi,"[""Kalaburagi_T102"", ""Kalaburagi_T103"", ""Kalaburagi_T104"", ""Kalaburagi_T105"", ""Kalaburagi_T106"", ""Kalaburagi_T107"", ""Kalaburagi_T108"", ""Kalaburagi_T109"", ""Kalaburagi_T110"", ""Kalaburagi_T111"", ""Kalaburagi_T112"", ""Kalaburagi_T113""]"
REP_0383,TER_0383,jaipur_east_383,Rajasthan,Jaipur,"[""Jaipur_T103"", ""Jaipur_T104"", ""Jaipur_T105"", ""Jaipur_T106"", ""Jaipur_T107"", ""Jaipur_T108"", ""Jaipur_T109"", ""Jaipur_T110"", ""Jaipur_T111"", ""Jaipur_T112"", ""Jaipur_T113""]"
REP_0384,TER_0384,ujjain_west_384,Madhya Pradesh,Ujjain,"[""Ujjain_T116"", ""Ujjain_T117"", ""Ujjain_T118"", ""Ujjain_T119"", ""Ujjain_T120"", ""Ujjain_T121"", ""Ujjain_T122"", ""Ujjain_T123"", ""Ujjain_T124"", ""Ujjain_T125"", ""Ujjain_T126""]"
REP_0385,TER_0385,bathinda_central_385,Punjab,Bathinda,"[""Bathinda_T120"", ""Bathinda_T121"", ""Bathinda_T122"", ""Bathinda_T123"", ""Bathinda_T124"", ""Bathinda_T125"", ""Bathinda_T126"", ""Bathinda_T127"", ""Bathinda_T128"", ""Bathinda_T129"", ""Bathinda_T130"", ""Bathinda_T131""]"
REP_0386,TER_0386,indore_north_386,Madhya Pradesh,Indore,"[""Indore_T108"", ""Indore_T109"", ""Indore_T110"", ""Indore_T111"", ""Indore_T112"", ""Indore_T113"", ""Indore_T114"", ""Indore_T115"", ""Indore_T116"", ""Indore_T117"", ""Indore_T118"", ""Indore_T119"", ""Indore_T120"", ""Indore_T121""]"
REP_0387,TER_0387,rajkot_south_387,Gujarat,Rajkot,"[""Rajkot_T091"", ""Rajkot_T092"", ""Rajkot_T093"", ""Rajkot_T094"", ""Rajkot_T095"", ""Rajkot_T096"", ""Rajkot_T097""]"
REP_0388,TER_0388,patiala_east_388,Punjab,Patiala,"[""Patiala_T103"", ""Patiala_T104"", ""Patiala_T105"", ""Patiala_T106"", ""Patiala_T107"", ""Patiala_T108"", ""Patiala_T109"", ""Patiala_T110"", ""Patiala_T111"", ""Patiala_T112"", ""Patiala_T113"", ""Patiala_T114""]"
REP_0389,TER_0389,nadia_west_389,West Bengal,Nadia,"[""Nadia_T100"", ""Nadia_T101"", ""Nadia_T102"", ""Nadia_T103"", ""Nadia_T104"", ""Nadia_T105"", ""Nadia_T106"", ""Nadia_T107"", ""Nadia_T108""]"
REP_0390,TER_0390,karnal_central_390,Haryana,Karnal,"[""Karnal_T113"", ""Karnal_T114"", ""Karnal_T115"", ""Karnal_T116"", ""Karnal_T117"", ""Karnal_T118"", ""Karnal_T119"", ""Karnal_T120"", ""Karnal_T121"", ""Karnal_T122""]"
REP_0391,TER_0391,muzaffarpur_north_391,Bihar,Muzaffarpur,"[""Muzaffarpur_T116"", ""Muzaffarpur_T117"", ""Muzaffarpur_T118"", ""Muzaffarpur_T119"", ""Muzaffarpur_T120"", ""Muzaffarpur_T121""]"
REP_0392,TER_0392,vijayapura_south_392,Karnataka,Vijayapura,"[""Vijayapura_T108"", ""Vijayapura_T109"", ""Vijayapura_T110"", ""Vijayapura_T111"", ""Vijayapura_T112"", ""Vijayapura_T113"", ""Vijayapura_T114"", ""Vijayapura_T115"", ""Vijayapura_T116"", ""Vijayapura_T117"", ""Vijayapura_T118"", ""Vijayapura_T119""]"
REP_0393,TER_0393,meerut_east_393,Uttar Pradesh,Meerut,"[""Meerut_T113"", ""Meerut_T114"", ""Meerut_T115"", ""Meerut_T116"", ""Meerut_T117"", ""Meerut_T118""]"
REP_0394,TER_0394,mehsana_west_394,Gujarat,Mehsana,"[""Mehsana_T100"", ""Mehsana_T101"", ""Mehsana_T102"", ""Mehsana_T103"", ""Mehsana_T104"", ""Mehsana_T105"", ""Mehsana_T106"", ""Mehsana_T107"", ""Mehsana_T108"", ""Mehsana_T109"", ""Mehsana_T110"", ""Mehsana_T111"", ""Mehsana_T112"", ""Mehsana_T113""]"
REP_0395,TER_0395,amritsar_central_395,Punjab,Amritsar,"[""Amritsar_T109"", ""Amritsar_T110"", ""Amritsar_T111"", ""Amritsar_T112"", ""Amritsar_T113"", ""Amritsar_T114"", ""Amritsar_T115"", ""Amritsar_T116"", ""Amritsar_T117"", ""Amritsar_T118"", ""Amritsar_T119"", ""Amritsar_T120"", ""Amritsar_T121"", ""Amritsar_T122""]"
REP_0396,TER_0396,rohtak_north_396,Haryana,Rohtak,"[""Rohtak_T115"", ""Rohtak_T116"", ""Rohtak_T117"", ""Rohtak_T118"", ""Rohtak_T119"", ""Rohtak_T120"", ""Rohtak_T121"", ""Rohtak_T122"", ""Rohtak_T123""]"
REP_0397,TER_0397,patna_south_397,Bihar,Patna,"[""Patna_T123"", ""Patna_T124"", ""Patna_T125"", ""Patna_T126"", ""Patna_T127"", ""Patna_T128"", ""Patna_T129"", ""Patna_T130"", ""Patna_T131"", ""Patna_T132"", ""Patna_T133""]"
REP_0398,TER_0398,hisar_east_398,Haryana,Hisar,"[""Hisar_T112"", ""Hisar_T113"", ""Hisar_T114"", ""Hisar_T115"", ""Hisar_T116"", ""Hisar_T117"", ""Hisar_T118"", ""Hisar_T119"", ""Hisar_T120"", ""Hisar_T121"", ""Hisar_T122"", ""Hisar_T123""]"
REP_0399,TER_0399,varanasi_west_399,Uttar Pradesh,Varanasi,"[""Varanasi_T129"", ""Varanasi_T130"", ""Varanasi_T131"", ""Varanasi_T132"", ""Varanasi_T133"", ""Varanasi_T134"", ""Varanasi_T135""]"
REP_0400,TER_0400,bharatpur_central_400,Rajasthan,Bharatpur,"[""Bharatpur_T132"", ""Bharatpur_T133"", ""Bharatpur_T134"", ""Bharatpur_T135"", ""Bharatpur_T136"", ""Bharatpur_T137"", ""Bharatpur_T138"", ""Bharatpur_T139"", ""Bharatpur_T140"", ""Bharatpur_T141"", ""Bharatpur_T142""]"
REP_0401,TER_0401,jalgaon_north_401,Maharashtra,Jalgaon,"[""Jalgaon_T115"", ""Jalgaon_T116"", ""Jalgaon_T117"", ""Jalgaon_T118"", ""Jalgaon_T119"", ""Jalgaon_T120"", ""Jalgaon_T121"", ""Jalgaon_T122"", ""Jalgaon_T123"", ""Jalgaon_T124"", ""Jalgaon_T125""]"
REP_0402,TER_0402,lucknow_south_402,Uttar Pradesh,Lucknow,"[""Lucknow_T131"", ""Lucknow_T132"", ""Lucknow_T133"", ""Lucknow_T134"", ""Lucknow_T135"", ""Lucknow_T136"", ""Lucknow_T137""]"
REP_0403,TER_0403,ratlam_east_403,Madhya Pradesh,Ratlam,"[""Ratlam_T121"", ""Ratlam_T122"", ""Ratlam_T123"", ""Ratlam_T124"", ""Ratlam_T125"", ""Ratlam_T126"", ""Ratlam_T127"", ""Ratlam_T128"", ""Ratlam_T129"", ""Ratlam_T130""]"
REP_0404,TER_0404,bikaner_west_404,Rajasthan,Bikaner,"[""Bikaner_T120"", ""Bikaner_T121"", ""Bikaner_T122"", ""Bikaner_T123"", ""Bikaner_T124"", ""Bikaner_T125"", ""Bikaner_T126"", ""Bikaner_T127"", ""Bikaner_T128"", ""Bikaner_T129"", ""Bikaner_T130"", ""Bikaner_T131"", ""Bikaner_T132"", ""Bikaner_T133""]"
REP_0405,TER_0405,kanpur_nagar_central_405,Uttar Pradesh,Kanpur Nagar,"[""Kanpur_Nagar_T130"", ""Kanpur_Nagar_T131"", ""Kanpur_Nagar_T132"", ""Kanpur_Nagar_T133"", ""Kanpur_Nagar_T134"", ""Kanpur_Nagar_T135"", ""Kanpur_Nagar_T136"", ""Kanpur_Nagar_T137"", ""Kanpur_Nagar_T138"", ""Kanpur_Nagar_T139""]"
REP_0406,TER_0406,sikar_north_406,Rajasthan,Sikar,"[""Sikar_T124"", ""Sikar_T125"", ""Sikar_T126"", ""Sikar_T127"", ""Sikar_T128"", ""Sikar_T129"", ""Sikar_T130"", ""Sikar_T131"", ""Sikar_T132"", ""Sikar_T133"", ""Sikar_T134"", ""Sikar_T135""]"
REP_0407,TER_0407,sehore_south_407,Madhya Pradesh,Sehore,"[""Sehore_T111"", ""Sehore_T112"", ""Sehore_T113"", ""Sehore_T114"", ""Sehore_T115"", ""Sehore_T116"", ""Sehore_T117"", ""Sehore_T118"", ""Sehore_T119"", ""Sehore_T120"", ""Sehore_T121""]"
REP_0408,TER_0408,ahmedabad_east_408,Gujarat,Ahmedabad,"[""Ahmedabad_T110"", ""Ahmedabad_T111"", ""Ahmedabad_T112"", ""Ahmedabad_T113"", ""Ahmedabad_T114"", ""Ahmedabad_T115"", ""Ahmedabad_T116"", ""Ahmedabad_T117"", ""Ahmedabad_T118"", ""Ahmedabad_T119"", ""Ahmedabad_T120"", ""Ahmedabad_T121""]"
REP_0409,TER_0409,agra_west_409,Uttar Pradesh,Agra,"[""Agra_T118"", ""Agra_T119"", ""Agra_T120"", ""Agra_T121"", ""Agra_T122"", ""Agra_T123"", ""Agra_T124"", ""Agra_T125"", ""Agra_T126"", ""Agra_T127""]"
REP_0410,TER_0410,bardhaman_central_410,West Bengal,Bardhaman,"[""Bardhaman_T123"", ""Bardhaman_T124"", ""Bardhaman_T125"", ""Bardhaman_T126"", ""Bardhaman_T127"", ""Bardhaman_T128"", ""Bardhaman_T129"", ""Bardhaman_T130"", ""Bardhaman_T131"", ""Bardhaman_T132"", ""Bardhaman_T133"", ""Bardhaman_T134"", ""Bardhaman_T135"", ""Bardhaman_T136""]"
REP_0411,TER_0411,akola_north_411,Maharashtra,Akola,"[""Akola_T121"", ""Akola_T122"", ""Akola_T123"", ""Akola_T124"", ""Akola_T125"", ""Akola_T126"", ""Akola_T127"", ""Akola_T128""]"
REP_0412,TER_0412,sirsa_south_412,Haryana,Sirsa,"[""Sirsa_T117"", ""Sirsa_T118"", ""Sirsa_T119"", ""Sirsa_T120"", ""Sirsa_T121"", ""Sirsa_T122"", ""Sirsa_T123"", ""Sirsa_T124"", ""Sirsa_T125""]"
REP_0413,TER_0413,amravati_east_413,Maharashtra,Amravati,"[""Amravati_T120"", ""Amravati_T121"", ""Amravati_T122"", ""Amravati_T123"", ""Amravati_T124"", ""Amravati_T125"", ""Amravati_T126"", ""Amravati_T127"", ""Amravati_T128"", ""Amravati_T129"", ""Amravati_T130"", ""Amravati_T131""]"
REP_0414,TER_0414,ludhiana_west_414,Punjab,Ludhiana,"[""Ludhiana_T116"", ""Ludhiana_T117"", ""Ludhiana_T118"", ""Ludhiana_T119"", ""Ludhiana_T120"", ""Ludhiana_T121"", ""Ludhiana_T122"", ""Ludhiana_T123"", ""Ludhiana_T124"", ""Ludhiana_T125"", ""Ludhiana_T126"", ""Ludhiana_T127""]"
REP_0415,TER_0415,kalaburagi_central_415,Karnataka,Kalaburagi,"[""Kalaburagi_T114"", ""Kalaburagi_T115"", ""Kalaburagi_T116"", ""Kalaburagi_T117"", ""Kalaburagi_T118"", ""Kalaburagi_T119"", ""Kalaburagi_T120"", ""Kalaburagi_T121""]"
REP_0416,TER_0416,jaipur_north_416,Rajasthan,Jaipur,"[""Jaipur_T114"", ""Jaipur_T115"", ""Jaipur_T116"", ""Jaipur_T117"", ""Jaipur_T118"", ""Jaipur_T119"", ""Jaipur_T120"", ""Jaipur_T121"", ""Jaipur_T122"", ""Jaipur_T123""]"
REP_0417,TER_0417,ujjain_south_417,Madhya Pradesh,Ujjain,"[""Ujjain_T127"", ""Ujjain_T128"", ""Ujjain_T129"", ""Ujjain_T130"", ""Ujjain_T131"", ""Ujjain_T132"", ""Ujjain_T133"", ""Ujjain_T134"", ""Ujjain_T135"", ""Ujjain_T136"", ""Ujjain_T137"", ""Ujjain_T138""]"
REP_0418,TER_0418,bathinda_east_418,Punjab,Bathinda,"[""Bathinda_T132"", ""Bathinda_T133"", ""Bathinda_T134"", ""Bathinda_T135"", ""Bathinda_T136"", ""Bathinda_T137"", ""Bathinda_T138"", ""Bathinda_T139"", ""Bathinda_T140"", ""Bathinda_T141"", ""Bathinda_T142"", ""Bathinda_T143"", ""Bathinda_T144"", ""Bathinda_T145""]"
REP_0419,TER_0419,indore_west_419,Madhya Pradesh,Indore,"[""Indore_T122"", ""Indore_T123"", ""Indore_T124"", ""Indore_T125"", ""Indore_T126"", ""Indore_T127""]"
REP_0420,TER_0420,rajkot_central_420,Gujarat,Rajkot,"[""Rajkot_T098"", ""Rajkot_T099"", ""Rajkot_T100"", ""Rajkot_T101"", ""Rajkot_T102"", ""Rajkot_T103"", ""Rajkot_T104"", ""Rajkot_T105"", ""Rajkot_T106"", ""Rajkot_T107""]"
REP_0421,TER_0421,patiala_north_421,Punjab,Patiala,"[""Patiala_T115"", ""Patiala_T116"", ""Patiala_T117"", ""Patiala_T118"", ""Patiala_T119"", ""Patiala_T120"", ""Patiala_T121"", ""Patiala_T122"", ""Patiala_T123"", ""Patiala_T124""]"
REP_0422,TER_0422,nadia_south_422,West Bengal,Nadia,"[""Nadia_T109"", ""Nadia_T110"", ""Nadia_T111"", ""Nadia_T112"", ""Nadia_T113"", ""Nadia_T114"", ""Nadia_T115"", ""Nadia_T116"", ""Nadia_T117""]"
REP_0423,TER_0423,karnal_east_423,Haryana,Karnal,"[""Karnal_T123"", ""Karnal_T124"", ""Karnal_T125"", ""Karnal_T126"", ""Karnal_T127"", ""Karnal_T128"", ""Karnal_T129"", ""Karnal_T130"", ""Karnal_T131"", ""Karnal_T132"", ""Karnal_T133"", ""Karnal_T134""]"
REP_0424,TER_0424,muzaffarpur_west_424,Bihar,Muzaffarpur,"[""Muzaffarpur_T122"", ""Muzaffarpur_T123"", ""Muzaffarpur_T124"", ""Muzaffarpur_T125"", ""Muzaffarpur_T126"", ""Muzaffarpur_T127"", ""Muzaffarpur_T128"", ""Muzaffarpur_T129"", ""Muzaffarpur_T130"", ""Muzaffarpur_T131"", ""Muzaffarpur_T132""]"
REP_0425,TER_0425,vijayapura_central_425,Karnataka,Vijayapura,"[""Vijayapura_T120"", ""Vijayapura_T121"", ""Vijayapura_T122"", ""Vijayapura_T123"", ""Vijayapura_T124"", ""Vijayapura_T125"", ""Vijayapura_T126"", ""Vijayapura_T127"", ""Vijayapura_T128"", ""Vijayapura_T129"", ""Vijayapura_T130"", ""Vijayapura_T131"", ""Vijayapura_T132""]"
REP_0426,TER_0426,meerut_north_426,Uttar Pradesh,Meerut,"[""Meerut_T119"", ""Meerut_T120"", ""Meerut_T121"", ""Meerut_T122"", ""Meerut_T123"", ""Meerut_T124"", ""Meerut_T125"", ""Meerut_T126"", ""Meerut_T127"", ""Meerut_T128"", ""Meerut_T129"", ""Meerut_T130"", ""Meerut_T131""]"
REP_0427,TER_0427,mehsana_south_427,Gujarat,Mehsana,"[""Mehsana_T114"", ""Mehsana_T115"", ""Mehsana_T116"", ""Mehsana_T117"", ""Mehsana_T118"", ""Mehsana_T119"", ""Mehsana_T120"", ""Mehsana_T121"", ""Mehsana_T122"", ""Mehsana_T123"", ""Mehsana_T124"", ""Mehsana_T125"", ""Mehsana_T126""]"
REP_0428,TER_0428,amritsar_east_428,Punjab,Amritsar,"[""Amritsar_T123"", ""Amritsar_T124"", ""Amritsar_T125"", ""Amritsar_T126"", ""Amritsar_T127"", ""Amritsar_T128"", ""Amritsar_T129"", ""Amritsar_T130"", ""Amritsar_T131""]"
REP_0429,TER_0429,rohtak_west_429,Haryana,Rohtak,"[""Rohtak_T124"", ""Rohtak_T125"", ""Rohtak_T126"", ""Rohtak_T127"", ""Rohtak_T128"", ""Rohtak_T129"", ""Rohtak_T130"", ""Rohtak_T131"", ""Rohtak_T132"", ""Rohtak_T133"", ""Rohtak_T134"", ""Rohtak_T135"", ""Rohtak_T136"", ""Rohtak_T137""]"
REP_0430,TER_0430,patna_central_430,Bihar,Patna,"[""Patna_T134"", ""Patna_T135"", ""Patna_T136"", ""Patna_T137"", ""Patna_T138"", ""Patna_T139"", ""Patna_T140"", ""Patna_T141"", ""Patna_T142"", ""Patna_T143"", ""Patna_T144"", ""Patna_T145"", ""Patna_T146""]"
REP_0431,TER_0431,hisar_north_431,Haryana,Hisar,"[""Hisar_T124"", ""Hisar_T125"", ""Hisar_T126"", ""Hisar_T127"", ""Hisar_T128"", ""Hisar_T129"", ""Hisar_T130"", ""Hisar_T131""]"
REP_0432,TER_0432,varanasi_south_432,Uttar Pradesh,Varanasi,"[""Varanasi_T136"", ""Varanasi_T137"", ""Varanasi_T138"", ""Varanasi_T139"", ""Varanasi_T140"", ""Varanasi_T141"", ""Varanasi_T142""]"
REP_0433,TER_0433,bharatpur_east_433,Rajasthan,Bharatpur,"[""Bharatpur_T143"", ""Bharatpur_T144"", ""Bharatpur_T145"", ""Bharatpur_T146"", ""Bharatpur_T147"", ""Bharatpur_T148"", ""Bharatpur_T149"", ""Bharatpur_T150"", ""Bharatpur_T151"", ""Bharatpur_T152""]"
REP_0434,TER_0434,jalgaon_west_434,Maharashtra,Jalgaon,"[""Jalgaon_T126"", ""Jalgaon_T127"", ""Jalgaon_T128"", ""Jalgaon_T129"", ""Jalgaon_T130"", ""Jalgaon_T131"", ""Jalgaon_T132"", ""Jalgaon_T133"", ""Jalgaon_T134"", ""Jalgaon_T135"", ""Jalgaon_T136"", ""Jalgaon_T137"", ""Jalgaon_T138"", ""Jalgaon_T139""]"
REP_0435,TER_0435,lucknow_central_435,Uttar Pradesh,Lucknow,"[""Lucknow_T138"", ""Lucknow_T139"", ""Lucknow_T140"", ""Lucknow_T141"", ""Lucknow_T142"", ""Lucknow_T143"", ""Lucknow_T144"", ""Lucknow_T145"", ""Lucknow_T146"", ""Lucknow_T147"", ""Lucknow_T148""]"
REP_0436,TER_0436,ratlam_north_436,Madhya Pradesh,Ratlam,"[""Ratlam_T131"", ""Ratlam_T132"", ""Ratlam_T133"", ""Ratlam_T134"", ""Ratlam_T135"", ""Ratlam_T136"", ""Ratlam_T137""]"
REP_0437,TER_0437,bikaner_south_437,Rajasthan,Bikaner,"[""Bikaner_T134"", ""Bikaner_T135"", ""Bikaner_T136"", ""Bikaner_T137"", ""Bikaner_T138"", ""Bikaner_T139"", ""Bikaner_T140"", ""Bikaner_T141"", ""Bikaner_T142""]"
REP_0438,TER_0438,kanpur_nagar_east_438,Uttar Pradesh,Kanpur Nagar,"[""Kanpur_Nagar_T140"", ""Kanpur_Nagar_T141"", ""Kanpur_Nagar_T142"", ""Kanpur_Nagar_T143"", ""Kanpur_Nagar_T144"", ""Kanpur_Nagar_T145"", ""Kanpur_Nagar_T146"", ""Kanpur_Nagar_T147"", ""Kanpur_Nagar_T148"", ""Kanpur_Nagar_T149""]"
REP_0439,TER_0439,sikar_west_439,Rajasthan,Sikar,"[""Sikar_T136"", ""Sikar_T137"", ""Sikar_T138"", ""Sikar_T139"", ""Sikar_T140"", ""Sikar_T141"", ""Sikar_T142"", ""Sikar_T143"", ""Sikar_T144""]"
REP_0440,TER_0440,sehore_central_440,Madhya Pradesh,Sehore,"[""Sehore_T122"", ""Sehore_T123"", ""Sehore_T124"", ""Sehore_T125"", ""Sehore_T126"", ""Sehore_T127"", ""Sehore_T128"", ""Sehore_T129"", ""Sehore_T130""]"
REP_0441,TER_0441,ahmedabad_north_441,Gujarat,Ahmedabad,"[""Ahmedabad_T122"", ""Ahmedabad_T123"", ""Ahmedabad_T124"", ""Ahmedabad_T125"", ""Ahmedabad_T126"", ""Ahmedabad_T127"", ""Ahmedabad_T128"", ""Ahmedabad_T129""]"
REP_0442,TER_0442,agra_south_442,Uttar Pradesh,Agra,"[""Agra_T128"", ""Agra_T129"", ""Agra_T130"", ""Agra_T131"", ""Agra_T132"", ""Agra_T133""]"
REP_0443,TER_0443,bardhaman_east_443,West Bengal,Bardhaman,"[""Bardhaman_T137"", ""Bardhaman_T138"", ""Bardhaman_T139"", ""Bardhaman_T140"", ""Bardhaman_T141"", ""Bardhaman_T142""]"
