id,campaign_product,campaign_crop,grower_id,message_sent_date,delivered_status,opened_status,clicked_status
WAM_RABI25_00305,Tilt 250 EC,wheat,GRW_00407,2025-10-13,true,false,false
WAM_RABI25_00306,Amistar 250 SC,barley,GRW_00408,2025-10-08,true,false,false
WAM_RABI25_00307,Amistar 250 SC,chickpea,GRW_00409,2026-03-01,true,false,false
WAM_RABI25_00308,Tilt 250 EC,wheat,GRW_00410,2026-03-04,true,false,false
WAM_RABI25_00309,Amistar 250 SC,chickpea,GRW_00411,2026-01-06,true,false,false
WAM_RABI25_00310,Amistar 250 SC,chickpea,GRW_00412,2025-11-06,false,false,false
WAM_RABI25_00311,Amistar 250 SC,cumin,GRW_00413,2026-02-12,true,false,false
WAM_RABI25_00312,Tilt 250 EC,wheat,GRW_00414,2026-02-28,true,false,false
WAM_RABI25_00313,Tilt 250 EC,wheat,GRW_00415,2026-01-05,true,false,false
WAM_RABI25_00314,Tilt 250 EC,wheat,GRW_00416,2025-10-13,true,false,false
WAM_RABI25_00315,Tilt 250 EC,wheat,GRW_00417,2025-10-18,true,false,false
WAM_RABI25_00316,Amistar 250 SC,chickpea,GRW_00419,2025-11-11,true,false,false
WAM_RABI25_00317,Tilt 250 EC,wheat,GRW_00421,2025-12-13,true,false,false
WAM_RABI25_00318,Tilt 250 EC,wheat,GRW_00423,2025-11-12,true,false,false
WAM_RABI25_00319,Amistar 250 SC,barley,GRW_00424,2025-10-29,true,false,false
WAM_RABI25_00320,Tilt 250 EC,wheat,GRW_00427,2025-10-14,true,false,false
WAM_RABI25_00321,Tilt 250 EC,wheat,GRW_00428,2026-01-13,true,false,false
WAM_RABI25_00322,Score 250 EC,mustard,GRW_00429,2025-11-30,true,true,false
WAM_RABI25_00323,Tilt 250 EC,wheat,GRW_00430,2025-10-22,true,false,false
WAM_RABI25_00324,Tilt 250 EC,wheat,GRW_00431,2025-10-22,true,true,false
WAM_RABI25_00325,Tilt 250 EC,wheat,GRW_00432,2025-12-10,true,true,false
WAM_RABI25_00326,Tilt 250 EC,wheat,GRW_00433,2025-11-16,true,false,false
WAM_RABI25_00327,Score 250 EC,mustard,GRW_00434,2026-01-12,true,false,false
WAM_RABI25_00328,Tilt 250 EC,wheat,GRW_00435,2025-10-15,true,false,false
WAM_RABI25_00329,Tilt 250 EC,wheat,GRW_00436,2025-11-13,true,false,false
WAM_RABI25_00330,Tilt 250 EC,wheat,GRW_00437,2025-10-11,true,false,false
WAM_RABI25_00331,Amistar 250 SC,barley,GRW_00438,2025-11-08,true,false,false
WAM_RABI25_00332,Amistar 250 SC,barley,GRW_00439,2025-12-17,true,false,false
WAM_RABI25_00333,Kavach 75 WP,potato,GRW_00440,2026-03-02,true,false,false
WAM_RABI25_00334,Tilt 250 EC,wheat,GRW_00442,2025-10-27,true,true,false
WAM_RABI25_00335,Score 250 EC,mustard,GRW_00443,2025-10-09,false,false,false
WAM_RABI25_00336,Score 250 EC,mustard,GRW_00444,2026-02-05,true,false,false
WAM_RABI25_00337,Kavach 75 WP,potato,GRW_00445,2025-11-24,true,false,false
WAM_RABI25_00338,Score 250 EC,mustard,GRW_00446,2025-11-06,true,false,false
WAM_RABI25_00339,Tilt 250 EC,wheat,GRW_00448,2025-12-09,true,false,false
WAM_RABI25_00340,Tilt 250 EC,wheat,GRW_00449,2025-10-18,true,false,false
WAM_RABI25_00341,Amistar 250 SC,chickpea,GRW_00450,2026-01-03,true,false,false
WAM_RABI25_00342,Kavach 75 WP,potato,GRW_00451,2025-10-12,true,false,false
WAM_RABI25_00343,Amistar 250 SC,lentil,GRW_00452,2025-10-27,true,false,false
WAM_RABI25_00344,Tilt 250 EC,wheat,GRW_00454,2025-11-09,true,false,false
WAM_RABI25_00345,Tilt 250 EC,wheat,GRW_00456,2025-10-26,true,false,false
WAM_RABI25_00346,Tilt 250 EC,wheat,GRW_00457,2025-11-09,true,false,false
WAM_RABI25_00347,Amistar 250 SC,chickpea,GRW_00458,2026-03-30,true,false,false
WAM_RABI25_00348,Tilt 250 EC,wheat,GRW_00459,2026-02-01,true,false,false
WAM_RABI25_00349,Tilt 250 EC,wheat,GRW_00460,2025-10-18,true,false,false
WAM_RABI25_00350,Tilt 250 EC,wheat,GRW_00461,2026-02-27,true,true,false
WAM_RABI25_00351,Amistar 250 SC,lentil,GRW_00462,2026-02-19,true,false,false
WAM_RABI25_00352,Tilt 250 EC,wheat,GRW_00463,2025-10-26,true,true,false
WAM_RABI25_00353,Amistar 250 SC,chickpea,GRW_00464,2026-02-18,true,false,false
WAM_RABI25_00354,Score 250 EC,safflower,GRW_00465,2026-01-03,true,false,false
WAM_RABI25_00355,Tilt 250 EC,wheat,GRW_00466,2026-01-20,true,false,false
WAM_RABI25_00356,Tilt 250 EC,wheat,GRW_00467,2026-02-19,true,false,false
WAM_RABI25_00357,Tilt 250 EC,wheat,GRW_00469,2025-10-12,true,false,false
WAM_RABI25_00358,Amistar 250 SC,barley,GRW_00473,2025-10-11,true,true,false
WAM_RABI25_00359,Tilt 250 EC,wheat,GRW_00476,2026-02-04,true,false,false
WAM_RABI25_00360,Tilt 250 EC,wheat,GRW_00477,2025-12-29,true,false,false
WAM_RABI25_00361,Tilt 250 EC,wheat,GRW_00478,2025-11-06,true,false,false
WAM_RABI25_00362,Amistar 250 SC,cumin,GRW_00480,2025-10-06,true,false,false
WAM_RABI25_00363,Amistar 250 SC,chickpea,GRW_00481,2025-10-06,true,false,false
WAM_RABI25_00364,Tilt 250 EC,wheat,GRW_00482,2025-12-04,true,false,false
WAM_RABI25_00365,Tilt 250 EC,wheat,GRW_00483,2026-03-05,true,true,false
WAM_RABI25_00366,Tilt 250 EC,wheat,GRW_00484,2025-10-06,true,false,false
WAM_RABI25_00367,Tilt 250 EC,wheat,GRW_00486,2025-12-15,true,false,false
WAM_RABI25_00368,Tilt 250 EC,wheat,GRW_00487,2025-10-17,true,false,false
WAM_RABI25_00369,Score 250 EC,mustard,GRW_00488,2025-12-10,true,false,false
WAM_RABI25_00370,Tilt 250 EC,wheat,GRW_00489,2025-10-17,true,true,true
WAM_RABI25_00371,Tilt 250 EC,wheat,GRW_00491,2025-10-11,true,false,false
WAM_RABI25_00372,Amistar 250 SC,chickpea,GRW_00492,2025-12-09,true,false,false
WAM_RABI25_00373,Tilt 250 EC,wheat,GRW_00493,2025-10-27,true,false,false
WAM_RABI25_00374,Amistar 250 SC,chickpea,GRW_00494,2026-03-08,true,false,false
WAM_RABI25_00375,Amistar 250 SC,barley,GRW_00495,2025-11-12,true,false,false
WAM_RABI25_00376,Score 250 EC,mustard,GRW_00496,2025-10-10,true,false,false
WAM_RABI25_00377,Amistar 250 SC,lentil,GRW_00497,2025-11-26,true,true,false
WAM_RABI25_00378,Tilt 250 EC,wheat,GRW_00498,2025-11-02,true,false,false
WAM_RABI25_00379,Tilt 250 EC,wheat,GRW_00499,2025-10-15,true,false,false
WAM_RABI25_00380,Tilt 250 EC,wheat,GRW_00500,2025-10-31,true,false,false
WAM_RABI25_00381,Amistar 250 SC,lentil,GRW_00501,2025-10-17,true,false,false
WAM_RABI25_00382,Tilt 250 EC,wheat,GRW_00502,2025-11-09,true,false,false
WAM_RABI25_00383,Amistar 250 SC,barley,GRW_00503,2026-03-23,true,false,false
WAM_RABI25_00384,Score 250 EC,safflower,GRW_00504,2026-01-22,true,false,false
WAM_RABI25_00385,Tilt 250 EC,wheat,GRW_00508,2026-02-14,true,true,false
WAM_RABI25_00386,Score 250 EC,mustard,GRW_00509,2025-10-29,true,false,false
WAM_RABI25_00387,Tilt 250 EC,wheat,GRW_00510,2025-11-06,true,false,false
WAM_RABI25_00388,Amistar 250 SC,barley,GRW_00511,2026-01-01,true,false,false
WAM_RABI25_00389,Score 250 EC,mustard,GRW_00512,2025-11-07,true,true,false
WAM_RABI25_00390,Tilt 250 EC,wheat,GRW_00513,2026-03-27,true,false,false
WAM_RABI25_00391,Amistar 250 SC,cumin,GRW_00516,2025-11-02,true,false,false
WAM_RABI25_00392,Tilt 250 EC,wheat,GRW_00517,2025-10-17,true,false,false
WAM_RABI25_00393,Kavach 75 WP,potato,GRW_00519,2025-10-21,true,false,false
WAM_RABI25_00394,Tilt 250 EC,wheat,GRW_00521,2025-11-01,true,true,false
WAM_RABI25_00395,Score 250 EC,mustard,GRW_00522,2025-11-14,true,false,false
WAM_RABI25_00396,Tilt 250 EC,wheat,GRW_00523,2025-10-25,true,true,false
WAM_RABI25_00397,Amistar 250 SC,barley,GRW_00525,2025-10-27,true,true,false
WAM_RABI25_00398,Tilt 250 EC,wheat,GRW_00527,2025-12-15,true,false,false
WAM_RABI25_00399,Amistar 250 SC,chickpea,GRW_00528,2025-12-01,true,false,false
WAM_RABI25_00400,Tilt 250 EC,wheat,GRW_00530,2026-02-23,true,false,false
WAM_RABI25_00401,Tilt 250 EC,wheat,GRW_00531,2026-01-17,true,false,false
WAM_RABI25_00402,Score 250 EC,mustard,GRW_00534,2025-10-07,true,false,false
WAM_RABI25_00403,Tilt 250 EC,wheat,GRW_00536,2025-10-21,true,false,false
WAM_RABI25_00404,Tilt 250 EC,wheat,GRW_00538,2026-01-05,true,false,false
WAM_RABI25_00405,Score 250 EC,safflower,GRW_00540,2025-12-12,true,false,false
WAM_RABI25_00406,Amistar 250 SC,chickpea,GRW_00541,2026-01-25,true,true,true
WAM_RABI25_00407,Amistar 250 SC,cumin,GRW_00542,2025-12-01,true,false,false
WAM_RABI25_00408,Amistar 250 SC,chickpea,GRW_00543,2026-02-11,true,false,false
WAM_RABI25_00409,Tilt 250 EC,wheat,GRW_00544,2026-01-13,true,false,false
WAM_RABI25_00410,Tilt 250 EC,wheat,GRW_00545,2026-01-21,true,false,false
WAM_RABI25_00411,Kavach 75 WP,potato,GRW_00546,2025-10-10,true,false,false
WAM_RABI25_00412,Tilt 250 EC,wheat,GRW_00547,2025-11-10,true,false,false
WAM_RABI25_00413,Tilt 250 EC,wheat,GRW_00552,2025-12-29,true,false,false
WAM_RABI25_00414,Tilt 250 EC,wheat,GRW_00554,2025-11-22,true,false,false
WAM_RABI25_00415,Kavach 75 WP,potato,GRW_00555,2026-02-20,true,false,false
WAM_RABI25_00416,Amistar 250 SC,barley,GRW_00557,2025-11-01,true,true,false
WAM_RABI25_00417,Kavach 75 WP,potato,GRW_00558,2026-03-23,true,false,false
WAM_RABI25_00418,Tilt 250 EC,wheat,GRW_00559,2025-11-17,true,false,false
WAM_RABI25_00419,Tilt 250 EC,wheat,GRW_00560,2026-01-26,true,false,false
WAM_RABI25_00420,Tilt 250 EC,wheat,GRW_00562,2026-02-26,true,false,false
WAM_RABI25_00421,Tilt 250 EC,wheat,GRW_00563,2026-02-28,true,false,false
WAM_RABI25_00422,Tilt 250 EC,wheat,GRW_00564,2026-03-18,true,false,false
WAM_RABI25_00423,Tilt 250 EC,wheat,GRW_00565,2025-11-24,true,false,false
WAM_RABI25_00424,Tilt 250 EC,wheat,GRW_00567,2025-10-07,true,false,false
WAM_RABI25_00425,Tilt 250 EC,wheat,GRW_00568,2026-01-09,true,false,false
WAM_RABI25_00426,Score 250 EC,mustard,GRW_00570,2025-11-29,true,false,false
WAM_RABI25_00427,Amistar 250 SC,barley,GRW_00571,2025-10-16,true,true,false
WAM_RABI25_00428,Tilt 250 EC,wheat,GRW_00572,2025-11-27,true,true,true
WAM_RABI25_00429,Tilt 250 EC,wheat,GRW_00573,2025-10-08,true,true,false
WAM_RABI25_00430,Tilt 250 EC,wheat,GRW_00574,2025-10-24,true,false,false
WAM_RABI25_00431,Amistar 250 SC,chickpea,GRW_00575,2026-03-07,true,false,false
WAM_RABI25_00432,Tilt 250 EC,wheat,GRW_00577,2025-11-01,true,false,false
WAM_RABI25_00433,Kavach 75 WP,potato,GRW_00578,2025-12-25,true,false,false
WAM_RABI25_00434,Amistar 250 SC,barley,GRW_00579,2025-12-29,true,false,false
WAM_RABI25_00435,Kavach 75 WP,potato,GRW_00580,2025-12-07,true,false,false
WAM_RABI25_00436,Tilt 250 EC,wheat,GRW_00581,2025-12-19,true,false,false
WAM_RABI25_00437,Score 250 EC,mustard,GRW_00582,2025-12-23,true,false,false
WAM_RABI25_00438,Tilt 250 EC,wheat,GRW_00583,2025-12-30,true,false,false
WAM_RABI25_00439,Amistar 250 SC,chickpea,GRW_00585,2026-02-17,true,false,false
WAM_RABI25_00440,Amistar 250 SC,lentil,GRW_00586,2026-04-04,true,true,false
WAM_RABI25_00441,Tilt 250 EC,wheat,GRW_00587,2025-12-19,true,false,false
WAM_RABI25_00442,Amistar 250 SC,lentil,GRW_00588,2026-01-03,true,false,false
WAM_RABI25_00443,Tilt 250 EC,wheat,GRW_00589,2025-10-08,true,false,false
WAM_RABI25_00444,Tilt 250 EC,wheat,GRW_00590,2026-02-03,true,false,false
WAM_RABI25_00445,Amistar 250 SC,chickpea,GRW_00592,2026-01-16,true,false,false
WAM_RABI25_00446,Amistar 250 SC,chickpea,GRW_00593,2026-01-29,true,true,false
WAM_RABI25_00447,Kavach 75 WP,potato,GRW_00594,2026-01-23,false,false,false
WAM_RABI25_00448,Tilt 250 EC,wheat,GRW_00595,2026-01-04,true,false,false
WAM_RABI25_00449,Amistar 250 SC,chickpea,GRW_00596,2025-10-11,true,false,false
WAM_RABI25_00450,Score 250 EC,mustard,GRW_00597,2025-10-15,true,false,false
WAM_RABI25_00451,Amistar 250 SC,barley,GRW_00598,2026-02-20,true,false,false
WAM_RABI25_00452,Amistar 250 SC,chickpea,GRW_00601,2025-11-13,true,false,false
WAM_RABI25_00453,Tilt 250 EC,wheat,GRW_00602,2026-01-05,true,false,false
WAM_RABI25_00454,Tilt 250 EC,wheat,GRW_00603,2025-10-13,true,false,false
WAM_RABI25_00455,Tilt 250 EC,wheat,GRW_00604,2025-10-12,true,false,false
WAM_RABI25_00456,Score 250 EC,mustard,GRW_00605,2025-10-11,true,false,false
WAM_RABI25_00457,Amistar 250 SC,chickpea,GRW_00606,2026-01-23,true,false,false
WAM_RABI25_00458,Tilt 250 EC,wheat,GRW_00607,2025-11-20,true,false,false
WAM_RABI25_00459,Score 250 EC,safflower,GRW_00608,2025-12-04,true,false,false
WAM_RABI25_00460,Amistar 250 SC,chickpea,GRW_00610,2025-10-25,true,false,false
WAM_RABI25_00461,Tilt 250 EC,wheat,GRW_00611,2025-10-16,true,true,false
WAM_RABI25_00462,Tilt 250 EC,wheat,GRW_00612,2025-10-19,true,false,false
WAM_RABI25_00463,Amistar 250 SC,chickpea,GRW_00613,2025-10-07,true,true,false
WAM_RABI25_00464,Score 250 EC,mustard,GRW_00614,2026-03-15,true,false,false
WAM_RABI25_00465,Tilt 250 EC,wheat,GRW_00615,2026-02-10,true,true,false
WAM_RABI25_00466,Score 250 EC,mustard,GRW_00617,2025-11-20,true,true,true
WAM_RABI25_00467,Amistar 250 SC,chickpea,GRW_00618,2025-10-19,true,false,false
WAM_RABI25_00468,Score 250 EC,mustard,GRW_00619,2026-03-24,true,false,false
WAM_RABI25_00469,Tilt 250 EC,wheat,GRW_00620,2025-10-15,true,false,false
WAM_RABI25_00470,Kavach 75 WP,potato,GRW_00621,2025-10-07,true,false,false
WAM_RABI25_00471,Tilt 250 EC,wheat,GRW_00622,2025-10-12,true,false,false
WAM_RABI25_00472,Tilt 250 EC,wheat,GRW_00623,2026-02-02,true,false,false
WAM_RABI25_00473,Tilt 250 EC,wheat,GRW_00624,2025-11-19,true,false,false
WAM_RABI25_00474,Tilt 250 EC,wheat,GRW_00626,2026-01-22,true,false,false
WAM_RABI25_00475,Tilt 250 EC,wheat,GRW_00627,2025-12-24,true,false,false
WAM_RABI25_00476,Tilt 250 EC,wheat,GRW_00629,2025-10-21,true,false,false
WAM_RABI25_00477,Score 250 EC,mustard,GRW_00630,2025-12-25,true,true,false
WAM_RABI25_00478,Score 250 EC,safflower,GRW_00631,2025-12-06,true,false,false
WAM_RABI25_00479,Tilt 250 EC,wheat,GRW_00633,2025-12-15,true,false,false
WAM_RABI25_00480,Tilt 250 EC,wheat,GRW_00634,2025-11-29,true,false,false
WAM_RABI25_00481,Tilt 250 EC,wheat,GRW_00635,2026-01-18,true,false,false
WAM_RABI25_00482,Tilt 250 EC,wheat,GRW_00636,2025-12-15,true,true,true
WAM_RABI25_00483,Amistar 250 SC,chickpea,GRW_00637,2026-03-17,true,false,false
WAM_RABI25_00484,Score 250 EC,mustard,GRW_00639,2026-03-14,true,false,false
WAM_RABI25_00485,Tilt 250 EC,wheat,GRW_00642,2026-03-15,true,false,false
WAM_RABI25_00486,Tilt 250 EC,wheat,GRW_00644,2026-02-20,true,false,false
WAM_RABI25_00487,Score 250 EC,mustard,GRW_00645,2026-01-24,true,false,false
WAM_RABI25_00488,Tilt 250 EC,wheat,GRW_00646,2025-10-24,true,false,false
WAM_RABI25_00489,Score 250 EC,mustard,GRW_00647,2025-10-09,true,false,false
WAM_RABI25_00490,Tilt 250 EC,wheat,GRW_00648,2025-12-19,true,false,false
WAM_RABI25_00491,Tilt 250 EC,wheat,GRW_00649,2025-10-19,true,false,false
WAM_RABI25_00492,Tilt 250 EC,wheat,GRW_00650,2025-10-12,true,false,false
WAM_RABI25_00493,Tilt 250 EC,wheat,GRW_00651,2025-10-06,true,false,false
WAM_RABI25_00494,Amistar 250 SC,chickpea,GRW_00652,2025-12-17,true,false,false
WAM_RABI25_00495,Amistar 250 SC,chickpea,GRW_00653,2025-11-26,true,false,false
WAM_RABI25_00496,Tilt 250 EC,wheat,GRW_00654,2025-10-10,true,false,false
WAM_RABI25_00497,Amistar 250 SC,chickpea,GRW_00656,2026-03-13,true,false,false
WAM_RABI25_00498,Score 250 EC,mustard,GRW_00657,2025-12-12,true,true,false
WAM_RABI25_00499,Tilt 250 EC,wheat,GRW_00659,2025-11-01,true,false,false
WAM_RABI25_00500,Kavach 75 WP,potato,GRW_00660,2025-12-29,true,false,false
WAM_RABI25_00501,Tilt 250 EC,wheat,GRW_00663,2025-11-21,true,false,false
WAM_RABI25_00502,Score 250 EC,mustard,GRW_00667,2025-11-04,true,true,false
WAM_RABI25_00503,Amistar 250 SC,lentil,GRW_00668,2025-10-13,true,true,true
WAM_RABI25_00504,Score 250 EC,mustard,GRW_00669,2025-10-08,true,false,false
WAM_RABI25_00505,Amistar 250 SC,chickpea,GRW_00670,2025-12-27,true,false,false
WAM_RABI25_00506,Score 250 EC,safflower,GRW_00671,2026-01-05,true,false,false
WAM_RABI25_00507,Tilt 250 EC,wheat,GRW_00672,2025-12-20,true,false,false
WAM_RABI25_00508,Kavach 75 WP,potato,GRW_00673,2025-11-25,true,false,false
WAM_RABI25_00509,Tilt 250 EC,wheat,GRW_00674,2026-03-25,true,false,false
WAM_RABI25_00510,Amistar 250 SC,lentil,GRW_00675,2025-10-12,true,true,true
WAM_RABI25_00511,Tilt 250 EC,wheat,GRW_00676,2025-10-24,true,true,false
WAM_RABI25_00512,Amistar 250 SC,barley,GRW_00677,2026-02-02,false,false,false
WAM_RABI25_00513,Tilt 250 EC,wheat,GRW_00678,2025-12-07,true,false,false
WAM_RABI25_00514,Tilt 250 EC,wheat,GRW_00679,2026-01-13,true,true,false
WAM_RABI25_00515,Tilt 250 EC,wheat,GRW_00680,2025-10-23,false,false,false
WAM_RABI25_00516,Amistar 250 SC,chickpea,GRW_00681,2025-10-17,true,true,true
WAM_RABI25_00517,Tilt 250 EC,wheat,GRW_00682,2025-10-20,true,true,false
WAM_RABI25_00518,Score 250 EC,mustard,GRW_00684,2025-10-07,true,false,false
WAM_RABI25_00519,Tilt 250 EC,wheat,GRW_00685,2025-10-29,true,false,false
WAM_RABI25_00520,Amistar 250 SC,chickpea,GRW_00686,2025-11-05,true,true,true
WAM_RABI25_00521,Tilt 250 EC,wheat,GRW_00687,2026-03-07,true,false,false
WAM_RABI25_00522,Amistar 250 SC,chickpea,GRW_00688,2025-10-15,true,false,false
WAM_RABI25_00523,Tilt 250 EC,wheat,GRW_00693,2025-10-07,true,true,false
WAM_RABI25_00524,Score 250 EC,mustard,GRW_00694,2026-01-02,true,false,false
WAM_RABI25_00525,Tilt 250 EC,wheat,GRW_00695,2026-02-03,true,true,false
WAM_RABI25_00526,Tilt 250 EC,wheat,GRW_00696,2025-11-08,true,false,false
WAM_RABI25_00527,Tilt 250 EC,wheat,GRW_00699,2025-10-28,true,false,false
WAM_RABI25_00528,Tilt 250 EC,wheat,GRW_00700,2025-11-21,true,true,false
WAM_RABI25_00529,Score 250 EC,mustard,GRW_00701,2025-10-06,true,false,false
WAM_RABI25_00530,Score 250 EC,mustard,GRW_00702,2025-10-13,true,true,false
WAM_RABI25_00531,Amistar 250 SC,cumin,GRW_00703,2025-10-23,true,true,false
WAM_RABI25_00532,Tilt 250 EC,wheat,GRW_00704,2025-12-14,true,false,false
WAM_RABI25_00533,Kavach 75 WP,potato,GRW_00705,2026-02-19,true,true,false
WAM_RABI25_00534,Tilt 250 EC,wheat,GRW_00706,2025-10-14,true,false,false
WAM_RABI25_00535,Amistar 250 SC,barley,GRW_00707,2025-10-08,true,false,false
WAM_RABI25_00536,Tilt 250 EC,wheat,GRW_00708,2025-10-12,true,false,false
WAM_RABI25_00537,Tilt 250 EC,wheat,GRW_00710,2025-11-13,false,false,false
WAM_RABI25_00538,Kavach 75 WP,potato,GRW_00711,2025-12-28,true,false,false
WAM_RABI25_00539,Score 250 EC,mustard,GRW_00712,2025-11-17,true,false,false
WAM_RABI25_00540,Tilt 250 EC,wheat,GRW_00713,2025-10-17,true,false,false
WAM_RABI25_00541,Amistar 250 SC,chickpea,GRW_00714,2025-12-03,true,true,false
WAM_RABI25_00542,Kavach 75 WP,potato,GRW_00715,2026-02-04,true,false,false
WAM_RABI25_00543,Score 250 EC,mustard,GRW_00716,2025-11-02,true,false,false
WAM_RABI25_00544,Tilt 250 EC,wheat,GRW_00718,2025-11-10,true,false,false
WAM_RABI25_00545,Amistar 250 SC,chickpea,GRW_00719,2026-01-28,true,true,false
WAM_RABI25_00546,Amistar 250 SC,chickpea,GRW_00720,2025-10-23,true,false,false
WAM_RABI25_00547,Score 250 EC,safflower,GRW_00722,2025-12-19,true,true,true
WAM_RABI25_00548,Tilt 250 EC,wheat,GRW_00723,2025-10-12,true,false,false
WAM_RABI25_00549,Tilt 250 EC,wheat,GRW_00724,2025-12-17,true,false,false
WAM_RABI25_00550,Tilt 250 EC,wheat,GRW_00726,2025-10-30,true,true,true
WAM_RABI25_00551,Tilt 250 EC,wheat,GRW_00727,2025-10-20,true,false,false
WAM_RABI25_00552,Amistar 250 SC,barley,GRW_00728,2025-11-12,true,false,false
WAM_RABI25_00553,Tilt 250 EC,wheat,GRW_00729,2025-10-27,true,false,false
WAM_RABI25_00554,Amistar 250 SC,barley,GRW_00731,2025-12-29,true,false,false
WAM_RABI25_00555,Tilt 250 EC,wheat,GRW_00732,2025-10-19,true,true,false
WAM_RABI25_00556,Score 250 EC,safflower,GRW_00733,2025-11-04,true,true,true
WAM_RABI25_00557,Tilt 250 EC,wheat,GRW_00734,2025-10-31,true,true,false
WAM_RABI25_00558,Tilt 250 EC,wheat,GRW_00735,2025-10-22,true,false,false
WAM_RABI25_00559,Tilt 250 EC,wheat,GRW_00738,2026-03-11,true,false,false
WAM_RABI25_00560,Tilt 250 EC,wheat,GRW_00739,2025-11-21,true,false,false
WAM_RABI25_00561,Amistar 250 SC,cumin,GRW_00740,2025-12-02,true,false,false
WAM_RABI25_00562,Amistar 250 SC,chickpea,GRW_00743,2025-11-05,true,false,false
WAM_RABI25_00563,Amistar 250 SC,barley,GRW_00744,2025-11-10,true,false,false
WAM_RABI25_00564,Tilt 250 EC,wheat,GRW_00745,2025-12-27,true,true,false
WAM_RABI25_00565,Amistar 250 SC,chickpea,GRW_00746,2025-12-29,true,false,false
WAM_RABI25_00566,Kavach 75 WP,potato,GRW_00747,2025-11-10,true,false,false
WAM_RABI25_00567,Score 250 EC,mustard,GRW_00748,2026-02-28,true,false,false
WAM_RABI25_00568,Tilt 250 EC,wheat,GRW_00749,2026-03-04,true,false,false
WAM_RABI25_00569,Amistar 250 SC,lentil,GRW_00750,2025-10-07,true,false,false
WAM_RABI25_00570,Tilt 250 EC,wheat,GRW_00751,2025-12-07,false,false,false
WAM_RABI25_00571,Amistar 250 SC,chickpea,GRW_00752,2025-10-09,true,false,false
WAM_RABI25_00572,Score 250 EC,mustard,GRW_00753,2025-10-11,true,false,false
WAM_RABI25_00573,Score 250 EC,mustard,GRW_00755,2025-10-22,true,false,false
WAM_RABI25_00574,Amistar 250 SC,cumin,GRW_00756,2025-12-28,true,false,false
WAM_RABI25_00575,Amistar 250 SC,chickpea,GRW_00761,2026-02-23,true,true,false
WAM_RABI25_00576,Score 250 EC,mustard,GRW_00762,2025-10-31,true,false,false
WAM_RABI25_00577,Score 250 EC,safflower,GRW_00763,2025-10-25,true,false,false
WAM_RABI25_00578,Amistar 250 SC,chickpea,GRW_00764,2026-01-12,true,true,true
WAM_RABI25_00579,Amistar 250 SC,lentil,GRW_00766,2025-10-26,true,false,false
WAM_RABI25_00580,Tilt 250 EC,wheat,GRW_00769,2026-01-04,true,false,false
WAM_RABI25_00581,Score 250 EC,mustard,GRW_00770,2025-10-19,true,false,false
WAM_RABI25_00582,Score 250 EC,mustard,GRW_00771,2025-10-28,true,true,false
WAM_RABI25_00583,Tilt 250 EC,wheat,GRW_00772,2025-11-18,true,false,false
WAM_RABI25_00584,Tilt 250 EC,wheat,GRW_00774,2025-10-18,true,true,false
WAM_RABI25_00585,Score 250 EC,mustard,GRW_00775,2025-10-24,true,false,false
WAM_RABI25_00586,Amistar 250 SC,lentil,GRW_00776,2025-11-23,true,false,false
WAM_RABI25_00587,Kavach 75 WP,potato,GRW_00777,2025-10-13,true,false,false
WAM_RABI25_00588,Amistar 250 SC,barley,GRW_00778,2026-02-11,true,true,false
WAM_RABI25_00589,Score 250 EC,mustard,GRW_00779,2025-10-06,true,true,false
WAM_RABI25_00590,Score 250 EC,mustard,GRW_00780,2025-12-15,true,false,false
WAM_RABI25_00591,Amistar 250 SC,cumin,GRW_00781,2025-10-13,true,false,false
WAM_RABI25_00592,Tilt 250 EC,wheat,GRW_00782,2026-01-13,true,false,false
WAM_RABI25_00593,Tilt 250 EC,wheat,GRW_00783,2025-12-17,true,false,false
