rep_id,visit_date,territory_id,visit_tehsil,visit_type,product_recommended
REP_0030,2025-12-26,TER_0030,Meerut_T005,retailer meeting,Movondo
REP_0030,2025-12-27,TER_0030,Meerut_T005,retailer meeting,Amistar 250 SC
REP_0030,2025-12-22,TER_0030,Meerut_T007,retailer meeting,Movondo
REP_0030,2025-12-26,TER_0030,Meerut_T007,campaign_conducted,Score 250 EC
REP_0030,2025-12-25,TER_0030,Meerut_T007,retailer meeting,Axial 50 EC
REP_0030,2025-12-25,TER_0030,Meerut_T002,grower meeting,Vibrance Integral
REP_0336,2026-03-16,TER_0336,Lucknow_T120,retailer meeting,Movondo
REP_0336,2026-03-18,TER_0336,Lucknow_T114,campaign_conducted,Kavach 75 WP
REP_0336,2026-03-16,TER_0336,Lucknow_T117,retailer meeting,Movondo
REP_0336,2026-03-21,TER_0336,Lucknow_T119,retailer meeting,Cruiser 350 FS
REP_0336,2026-03-22,TER_0336,Lucknow_T114,retailer meeting,Score 250 EC
REP_0336,2026-03-18,TER_0336,Lucknow_T116,grower meeting,Actara 25 WG
REP_0336,2026-03-17,TER_0336,Lucknow_T118,campaign_conducted,Axial 50 EC
REP_0336,2026-03-16,TER_0336,Lucknow_T119,campaign_conducted,Amistar 250 SC
REP_0336,2026-03-22,TER_0336,Lucknow_T120,campaign_conducted,Axial 50 EC
REP_0336,2026-03-18,TER_0336,Lucknow_T120,grower meeting,Axial 50 EC
REP_0011,2026-01-21,TER_0011,Sehore_T011,grower meeting,Tilt 250 EC
REP_0011,2026-01-21,TER_0011,Sehore_T011,grower meeting,Score 250 EC
REP_0364,2026-03-07,TER_0364,Patna_T118,campaign_conducted,Vibrance Integral
REP_0364,2026-03-08,TER_0364,Patna_T114,retailer meeting,Vibrance Integral
REP_0364,2026-03-08,TER_0364,Patna_T117,grower meeting,Alto 5 SC
REP_0364,2026-03-02,TER_0364,Patna_T117,grower meeting,Cruiser 350 FS
REP_0364,2026-03-06,TER_0364,Patna_T116,grower meeting,Tilt 250 EC
REP_0364,2026-03-07,TER_0364,Patna_T117,retailer meeting,Cruiser 350 FS
REP_0145,2026-03-21,TER_0145,Agra_T041,retailer meeting,Vertimec 1.8 EC
REP_0145,2026-03-20,TER_0145,Agra_T048,campaign_conducted,Actara 25 WG
REP_0145,2026-03-20,TER_0145,Agra_T037,retailer meeting,Score 250 EC
REP_0145,2026-03-21,TER_0145,Agra_T044,campaign_conducted,Axial 50 EC
REP_0104,2026-02-20,TER_0104,Jalgaon_T036,retailer meeting,Cruiser 350 FS
REP_0104,2026-02-16,TER_0104,Jalgaon_T035,campaign_conducted,Kavach 75 WP
REP_0104,2026-02-22,TER_0104,Jalgaon_T038,grower meeting,Amistar 250 SC
REP_0104,2026-02-17,TER_0104,Jalgaon_T035,retailer meeting,Vertimec 1.8 EC
REP_0104,2026-02-21,TER_0104,Jalgaon_T037,grower meeting,Actara 25 WG
REP_0104,2026-02-19,TER_0104,Jalgaon_T034,retailer meeting,Score 250 EC
REP_0104,2026-02-16,TER_0104,Jalgaon_T033,grower meeting,Kavach 75 WP
REP_0104,2026-02-16,TER_0104,Jalgaon_T037,retailer meeting,Tilt 250 EC
REP_0225,2026-02-09,TER_0225,Karnal_T071,retailer meeting,Movondo
REP_0225,2026-02-15,TER_0225,Karnal_T067,campaign_conducted,Vibrance Integral
REP_0225,2026-02-13,TER_0225,Karnal_T069,retailer meeting,Score 250 EC
REP_0323,2025-11-19,TER_0323,Nadia_T088,retailer meeting,Topik 15 WP
REP_0323,2025-11-22,TER_0323,Nadia_T090,campaign_conducted,Alto 5 SC
REP_0062,2025-12-30,TER_0062,Vijayapura_T021,retailer meeting,Cruiser 350 FS
REP_0062,2025-12-30,TER_0062,Vijayapura_T011,campaign_conducted,Cruiser 350 FS
REP_0062,2025-12-31,TER_0062,Vijayapura_T013,retailer meeting,Amistar 250 SC
REP_0062,2026-01-01,TER_0062,Vijayapura_T011,campaign_conducted,Tilt 250 EC
REP_0062,2025-12-30,TER_0062,Vijayapura_T010,campaign_conducted,Amistar 250 SC
REP_0062,2025-12-31,TER_0062,Vijayapura_T017,retailer meeting,Vibrance Integral
REP_0062,2025-12-30,TER_0062,Vijayapura_T011,retailer meeting,Tilt 250 EC
REP_0062,2026-01-02,TER_0062,Vijayapura_T016,retailer meeting,Tilt 250 EC
REP_0062,2026-01-02,TER_0062,Vijayapura_T012,grower meeting,Topik 15 WP
REP_0231,2026-03-19,TER_0231,Rohtak_T065,retailer meeting,Axial 50 EC
REP_0231,2026-03-18,TER_0231,Rohtak_T070,retailer meeting,Alto 5 SC
REP_0231,2026-03-22,TER_0231,Rohtak_T076,retailer meeting,Alto 5 SC
REP_0231,2026-03-22,TER_0231,Rohtak_T068,campaign_conducted,Cruiser 350 FS
REP_0231,2026-03-21,TER_0231,Rohtak_T078,retailer meeting,Vibrance Integral
REP_0231,2026-03-19,TER_0231,Rohtak_T075,grower meeting,Cruiser 350 FS
REP_0231,2026-03-16,TER_0231,Rohtak_T072,retailer meeting,Score 250 EC
REP_0231,2026-03-22,TER_0231,Rohtak_T075,grower meeting,Score 250 EC
REP_0231,2026-03-16,TER_0231,Rohtak_T073,grower meeting,Actara 25 WG
REP_0231,2026-03-19,TER_0231,Rohtak_T069,retailer meeting,Cruiser 350 FS
REP_0231,2026-03-21,TER_0231,Rohtak_T070,campaign_conducted,Axial 50 EC
REP_0231,2026-03-20,TER_0231,Rohtak_T077,retailer meeting,Axial 50 EC
REP_0187,2026-02-19,TER_0187,Bathinda_T067,retailer meeting,Cruiser 350 FS
REP_0187,2026-02-22,TER_0187,Bathinda_T062,campaign_conducted,Amistar 250 SC
REP_0330,2025-12-29,TER_0330,Rohtak_T105,campaign_conducted,Amistar 250 SC
REP_0042,2025-09-29,TER_0042,Kanpur_Nagar_T026,retailer meeting,Axial 50 EC
REP_0042,2025-09-30,TER_0042,Kanpur_Nagar_T016,retailer meeting,Cruiser 350 FS
REP_0042,2025-09-30,TER_0042,Kanpur_Nagar_T013,retailer meeting,Amistar 250 SC
REP_0042,2025-10-02,TER_0042,Kanpur_Nagar_T020,retailer meeting,Actara 25 WG
REP_0042,2025-10-03,TER_0042,Kanpur_Nagar_T017,grower meeting,Kavach 75 WP
REP_0042,2025-09-29,TER_0042,Kanpur_Nagar_T021,retailer meeting,Amistar 250 SC
REP_0042,2025-10-03,TER_0042,Kanpur_Nagar_T013,retailer meeting,Vertimec 1.8 EC
REP_0015,2025-11-11,TER_0015,Akola_T001,retailer meeting,Axial 50 EC
REP_0015,2025-11-14,TER_0015,Akola_T012,grower meeting,Kavach 75 WP
REP_0015,2025-11-15,TER_0015,Akola_T009,campaign_conducted,Kavach 75 WP
REP_0015,2025-11-12,TER_0015,Akola_T003,retailer meeting,Actara 25 WG
REP_0322,2025-10-18,TER_0322,Patiala_T084,campaign_conducted,Kavach 75 WP
REP_0322,2025-10-17,TER_0322,Patiala_T078,retailer meeting,Cruiser 350 FS
REP_0322,2025-10-13,TER_0322,Patiala_T080,campaign_conducted,Amistar 250 SC
REP_0322,2025-10-18,TER_0322,Patiala_T082,grower meeting,Tilt 250 EC
REP_0322,2025-10-15,TER_0322,Patiala_T084,grower meeting,Actara 25 WG
REP_0322,2025-10-14,TER_0322,Patiala_T088,campaign_conducted,Tilt 250 EC
REP_0500,2025-11-27,TER_0500,Jalgaon_T154,grower meeting,Score 250 EC
REP_0316,2025-11-15,TER_0316,Kalaburagi_T088,retailer meeting,Actara 25 WG
REP_0316,2025-11-10,TER_0316,Kalaburagi_T084,campaign_conducted,Amistar 250 SC
REP_0316,2025-11-13,TER_0316,Kalaburagi_T088,retailer meeting,Amistar 250 SC
REP_0316,2025-11-13,TER_0316,Kalaburagi_T085,retailer meeting,Amistar 250 SC
REP_0316,2025-11-15,TER_0316,Kalaburagi_T086,retailer meeting,Amistar 250 SC
REP_0316,2025-11-14,TER_0316,Kalaburagi_T083,retailer meeting,Movondo
REP_0316,2025-11-13,TER_0316,Kalaburagi_T081,retailer meeting,Amistar 250 SC
REP_0316,2025-11-15,TER_0316,Kalaburagi_T086,campaign_conducted,Kavach 75 WP
REP_0130,2025-11-08,TER_0130,Mehsana_T038,grower meeting,Actara 25 WG
REP_0130,2025-11-04,TER_0130,Mehsana_T032,retailer meeting,Topik 15 WP
REP_0130,2025-11-05,TER_0130,Mehsana_T034,campaign_conducted,Actara 25 WG
REP_0130,2025-11-03,TER_0130,Mehsana_T036,campaign_conducted,Tilt 250 EC
REP_0352,2026-03-28,TER_0352,Bathinda_T118,retailer meeting,Score 250 EC
REP_0352,2026-03-27,TER_0352,Bathinda_T117,grower meeting,Amistar 250 SC
REP_0352,2026-03-23,TER_0352,Bathinda_T113,grower meeting,Axial 50 EC
REP_0352,2026-03-29,TER_0352,Bathinda_T116,campaign_conducted,Tilt 250 EC
REP_0352,2026-03-27,TER_0352,Bathinda_T113,campaign_conducted,Axial 50 EC
REP_0352,2026-03-26,TER_0352,Bathinda_T115,campaign_conducted,Kavach 75 WP
REP_0482,2025-11-22,TER_0482,Jaipur_T142,grower meeting,Alto 5 SC
REP_0482,2025-11-19,TER_0482,Jaipur_T139,grower meeting,Score 250 EC
REP_0482,2025-11-23,TER_0482,Jaipur_T139,campaign_conducted,Amistar 250 SC
REP_0490,2025-10-01,TER_0490,Muzaffarpur_T147,grower meeting,Kavach 75 WP
REP_0490,2025-10-03,TER_0490,Muzaffarpur_T153,retailer meeting,Alto 5 SC
REP_0490,2025-10-02,TER_0490,Muzaffarpur_T150,retailer meeting,Kavach 75 WP
REP_0490,2025-10-05,TER_0490,Muzaffarpur_T153,campaign_conducted,Kavach 75 WP
REP_0490,2025-10-03,TER_0490,Muzaffarpur_T149,grower meeting,Axial 50 EC
REP_0490,2025-10-04,TER_0490,Muzaffarpur_T148,campaign_conducted,Amistar 250 SC
REP_0490,2025-10-03,TER_0490,Muzaffarpur_T145,campaign_conducted,Actara 25 WG
REP_0188,2025-11-11,TER_0188,Indore_T050,grower meeting,Tilt 250 EC
REP_0188,2025-11-15,TER_0188,Indore_T048,campaign_conducted,Cruiser 350 FS
REP_0188,2025-11-15,TER_0188,Indore_T051,grower meeting,Kavach 75 WP
REP_0188,2025-11-10,TER_0188,Indore_T050,campaign_conducted,Actara 25 WG
REP_0188,2025-11-16,TER_0188,Indore_T051,grower meeting,Amistar 250 SC
REP_0412,2026-01-28,TER_0412,Sirsa_T122,campaign_conducted,Kavach 75 WP
REP_0412,2026-01-30,TER_0412,Sirsa_T119,retailer meeting,Vertimec 1.8 EC
REP_0412,2026-01-27,TER_0412,Sirsa_T121,grower meeting,Amistar 250 SC
REP_0412,2026-01-28,TER_0412,Sirsa_T125,retailer meeting,Kavach 75 WP
REP_0412,2026-01-29,TER_0412,Sirsa_T121,retailer meeting,Kavach 75 WP
REP_0412,2026-01-27,TER_0412,Sirsa_T118,grower meeting,Kavach 75 WP
REP_0412,2026-01-30,TER_0412,Sirsa_T120,retailer meeting,Kavach 75 WP
REP_0412,2026-01-31,TER_0412,Sirsa_T117,retailer meeting,Vibrance Integral
REP_0412,2026-01-29,TER_0412,Sirsa_T123,campaign_conducted,Actara 25 WG
REP_0412,2026-01-29,TER_0412,Sirsa_T121,campaign_conducted,Amistar 250 SC
REP_0034,2026-01-29,TER_0034,Patna_T018,campaign_conducted,Tilt 250 EC
REP_0034,2026-01-26,TER_0034,Patna_T017,retailer meeting,Cruiser 350 FS
REP_0256,2026-02-01,TER_0256,Patiala_T060,retailer meeting,Alto 5 SC
REP_0256,2026-01-29,TER_0256,Patiala_T065,retailer meeting,Topik 15 WP
REP_0256,2026-01-27,TER_0256,Patiala_T065,campaign_conducted,Alto 5 SC
REP_0256,2026-02-01,TER_0256,Patiala_T063,grower meeting,Amistar 250 SC
REP_0478,2025-10-12,TER_0478,Sirsa_T150,campaign_conducted,Amistar 250 SC
REP_0478,2025-10-09,TER_0478,Sirsa_T147,campaign_conducted,Axial 50 EC
REP_0478,2025-10-08,TER_0478,Sirsa_T142,retailer meeting,Score 250 EC
REP_0478,2025-10-10,TER_0478,Sirsa_T145,grower meeting,Axial 50 EC
REP_0478,2025-10-09,TER_0478,Sirsa_T142,grower meeting,Axial 50 EC
REP_0478,2025-10-12,TER_0478,Sirsa_T139,retailer meeting,Cruiser 350 FS
REP_0478,2025-10-07,TER_0478,Sirsa_T140,retailer meeting,Vibrance Integral
REP_0478,2025-10-11,TER_0478,Sirsa_T150,retailer meeting,Alto 5 SC
REP_0478,2025-10-08,TER_0478,Sirsa_T147,grower meeting,Axial 50 EC
REP_0478,2025-10-08,TER_0478,Sirsa_T143,grower meeting,Amistar 250 SC
REP_0296,2026-01-21,TER_0296,Amritsar_T085,grower meeting,Actara 25 WG
REP_0296,2026-01-21,TER_0296,Amritsar_T085,grower meeting,Amistar 250 SC
REP_0296,2026-01-22,TER_0296,Amritsar_T092,retailer meeting,Cruiser 350 FS
REP_0296,2026-01-20,TER_0296,Amritsar_T091,campaign_conducted,Actara 25 WG
REP_0483,2025-10-31,TER_0483,Ujjain_T161,retailer meeting,Movondo
REP_0483,2025-10-28,TER_0483,Ujjain_T154,grower meeting,Amistar 250 SC
REP_0483,2025-10-27,TER_0483,Ujjain_T156,grower meeting,Tilt 250 EC
REP_0483,2025-10-27,TER_0483,Ujjain_T153,retailer meeting,Vibrance Integral
REP_0483,2025-11-01,TER_0483,Ujjain_T160,grower meeting,Vertimec 1.8 EC
REP_0483,2025-10-29,TER_0483,Ujjain_T158,campaign_conducted,Vibrance Integral
REP_0126,2025-10-28,TER_0126,Karnal_T036,retailer meeting,Vertimec 1.8 EC
REP_0126,2025-11-02,TER_0126,Karnal_T037,campaign_conducted,Axial 50 EC
REP_0126,2025-10-31,TER_0126,Karnal_T039,campaign_conducted,Amistar 250 SC
REP_0051,2025-10-24,TER_0051,Ludhiana_T016,campaign_conducted,Actara 25 WG
REP_0051,2025-10-24,TER_0051,Ludhiana_T018,campaign_conducted,Tilt 250 EC
REP_0051,2025-10-23,TER_0051,Ludhiana_T013,grower meeting,Actara 25 WG
REP_0051,2025-10-20,TER_0051,Ludhiana_T013,retailer meeting,Vibrance Integral
REP_0465,2026-01-08,TER_0465,Varanasi_T144,retailer meeting,Movondo
REP_0465,2026-01-07,TER_0465,Varanasi_T147,campaign_conducted,Cruiser 350 FS
REP_0269,2025-10-07,TER_0269,Jalgaon_T084,campaign_conducted,Kavach 75 WP
REP_0269,2025-10-09,TER_0269,Jalgaon_T083,campaign_conducted,Actara 25 WG
REP_0269,2025-10-12,TER_0269,Jalgaon_T079,retailer meeting,Cruiser 350 FS
REP_0269,2025-10-11,TER_0269,Jalgaon_T083,retailer meeting,Movondo
REP_0269,2025-10-07,TER_0269,Jalgaon_T083,retailer meeting,Alto 5 SC
REP_0367,2025-11-29,TER_0367,Bharatpur_T126,retailer meeting,Movondo
REP_0367,2025-11-25,TER_0367,Bharatpur_T128,grower meeting,Kavach 75 WP
REP_0367,2025-11-30,TER_0367,Bharatpur_T122,campaign_conducted,Amistar 250 SC
REP_0367,2025-11-25,TER_0367,Bharatpur_T127,campaign_conducted,Kavach 75 WP
REP_0367,2025-11-29,TER_0367,Bharatpur_T130,campaign_conducted,Alto 5 SC
REP_0367,2025-11-27,TER_0367,Bharatpur_T126,grower meeting,Alto 5 SC
REP_0367,2025-11-25,TER_0367,Bharatpur_T127,grower meeting,Axial 50 EC
REP_0032,2026-03-22,TER_0032,Amritsar_T009,retailer meeting,Topik 15 WP
REP_0032,2026-03-22,TER_0032,Amritsar_T001,retailer meeting,Topik 15 WP
REP_0032,2026-03-22,TER_0032,Amritsar_T006,grower meeting,Alto 5 SC
REP_0032,2026-03-20,TER_0032,Amritsar_T003,grower meeting,Tilt 250 EC
REP_0199,2026-01-08,TER_0199,Patna_T075,retailer meeting,Score 250 EC
REP_0199,2026-01-09,TER_0199,Patna_T076,retailer meeting,Cruiser 350 FS
REP_0199,2026-01-09,TER_0199,Patna_T071,retailer meeting,Tilt 250 EC
REP_0199,2026-01-07,TER_0199,Patna_T073,campaign_conducted,Score 250 EC
REP_0199,2026-01-11,TER_0199,Patna_T072,campaign_conducted,Vibrance Integral
REP_0418,2025-10-18,TER_0418,Bathinda_T135,grower meeting,Amistar 250 SC
REP_0418,2025-10-14,TER_0418,Bathinda_T144,retailer meeting,Score 250 EC
REP_0418,2025-10-16,TER_0418,Bathinda_T142,retailer meeting,Tilt 250 EC
REP_0027,2026-01-21,TER_0027,Karnal_T005,grower meeting,Axial 50 EC
REP_0027,2026-01-19,TER_0027,Karnal_T003,retailer meeting,Amistar 250 SC
REP_0027,2026-01-21,TER_0027,Karnal_T003,campaign_conducted,Cruiser 350 FS
REP_0027,2026-01-20,TER_0027,Karnal_T006,grower meeting,Alto 5 SC
REP_0027,2026-01-19,TER_0027,Karnal_T010,campaign_conducted,Amistar 250 SC
REP_0027,2026-01-19,TER_0027,Karnal_T006,grower meeting,Amistar 250 SC
REP_0027,2026-01-24,TER_0027,Karnal_T009,grower meeting,Cruiser 350 FS
REP_0027,2026-01-21,TER_0027,Karnal_T005,campaign_conducted,Axial 50 EC
REP_0027,2026-01-25,TER_0027,Karnal_T003,grower meeting,Axial 50 EC
REP_0027,2026-01-22,TER_0027,Karnal_T002,campaign_conducted,Cruiser 350 FS
REP_0007,2026-03-28,TER_0007,Ratlam_T005,grower meeting,Alto 5 SC
REP_0007,2026-03-23,TER_0007,Ratlam_T001,grower meeting,Vertimec 1.8 EC
REP_0007,2026-03-26,TER_0007,Ratlam_T002,campaign_conducted,Topik 15 WP
REP_0322,2026-02-25,TER_0322,Patiala_T082,retailer meeting,Score 250 EC
REP_0322,2026-02-25,TER_0322,Patiala_T079,grower meeting,Movondo
REP_0322,2026-03-01,TER_0322,Patiala_T078,campaign_conducted,Amistar 250 SC
REP_0488,2025-10-30,TER_0488,Nadia_T127,campaign_conducted,Amistar 250 SC
REP_0488,2025-10-29,TER_0488,Nadia_T126,campaign_conducted,Alto 5 SC
REP_0452,2026-02-22,TER_0452,Indore_T135,retailer meeting,Vibrance Integral
REP_0452,2026-02-17,TER_0452,Indore_T135,campaign_conducted,Score 250 EC
REP_0452,2026-02-19,TER_0452,Indore_T128,retailer meeting,Kavach 75 WP
REP_0452,2026-02-16,TER_0452,Indore_T137,campaign_conducted,Topik 15 WP
REP_0452,2026-02-18,TER_0452,Indore_T139,campaign_conducted,Kavach 75 WP
REP_0248,2026-03-20,TER_0248,Amravati_T074,campaign_conducted,Tilt 250 EC
REP_0248,2026-03-17,TER_0248,Amravati_T072,campaign_conducted,Amistar 250 SC
REP_0248,2026-03-19,TER_0248,Amravati_T074,retailer meeting,Cruiser 350 FS
REP_0106,2026-01-08,TER_0106,Ratlam_T031,campaign_conducted,Actara 25 WG
REP_0106,2026-01-11,TER_0106,Ratlam_T031,campaign_conducted,Cruiser 350 FS
REP_0106,2026-01-09,TER_0106,Ratlam_T028,campaign_conducted,Amistar 250 SC
REP_0106,2026-01-10,TER_0106,Ratlam_T031,retailer meeting,Axial 50 EC
REP_0106,2026-01-05,TER_0106,Ratlam_T031,retailer meeting,Kavach 75 WP
REP_0106,2026-01-10,TER_0106,Ratlam_T029,campaign_conducted,Cruiser 350 FS
REP_0106,2026-01-09,TER_0106,Ratlam_T026,grower meeting,Amistar 250 SC
REP_0106,2026-01-08,TER_0106,Ratlam_T032,retailer meeting,Score 250 EC
REP_0408,2026-01-23,TER_0408,Ahmedabad_T119,campaign_conducted,Cruiser 350 FS
REP_0408,2026-01-23,TER_0408,Ahmedabad_T120,campaign_conducted,Alto 5 SC
REP_0408,2026-01-20,TER_0408,Ahmedabad_T113,grower meeting,Amistar 250 SC
REP_0408,2026-01-22,TER_0408,Ahmedabad_T118,retailer meeting,Topik 15 WP
REP_0258,2026-02-18,TER_0258,Karnal_T084,retailer meeting,Movondo
REP_0258,2026-02-22,TER_0258,Karnal_T083,campaign_conducted,Amistar 250 SC
REP_0258,2026-02-17,TER_0258,Karnal_T078,retailer meeting,Alto 5 SC
REP_0258,2026-02-16,TER_0258,Karnal_T077,retailer meeting,Movondo
REP_0258,2026-02-19,TER_0258,Karnal_T078,campaign_conducted,Actara 25 WG
REP_0258,2026-02-22,TER_0258,Karnal_T081,retailer meeting,Movondo
REP_0336,2025-12-10,TER_0336,Lucknow_T120,grower meeting,Axial 50 EC
REP_0336,2025-12-14,TER_0336,Lucknow_T114,retailer meeting,Amistar 250 SC
REP_0336,2025-12-11,TER_0336,Lucknow_T114,campaign_conducted,Alto 5 SC
REP_0336,2025-12-11,TER_0336,Lucknow_T114,campaign_conducted,Tilt 250 EC
REP_0336,2025-12-10,TER_0336,Lucknow_T117,campaign_conducted,Cruiser 350 FS
REP_0336,2025-12-12,TER_0336,Lucknow_T114,retailer meeting,Vibrance Integral
REP_0405,2026-01-06,TER_0405,Kanpur_Nagar_T137,campaign_conducted,Actara 25 WG
REP_0405,2026-01-09,TER_0405,Kanpur_Nagar_T133,grower meeting,Kavach 75 WP
REP_0405,2026-01-10,TER_0405,Kanpur_Nagar_T136,retailer meeting,Score 250 EC
REP_0122,2025-10-23,TER_0122,Indore_T030,campaign_conducted,Actara 25 WG
REP_0122,2025-10-21,TER_0122,Indore_T036,campaign_conducted,Amistar 250 SC
REP_0122,2025-10-25,TER_0122,Indore_T035,campaign_conducted,Vibrance Integral
REP_0122,2025-10-25,TER_0122,Indore_T032,campaign_conducted,Cruiser 350 FS
REP_0129,2026-03-05,TER_0129,Meerut_T031,retailer meeting,Kavach 75 WP
REP_0129,2026-03-07,TER_0129,Meerut_T037,grower meeting,Tilt 250 EC
REP_0129,2026-03-03,TER_0129,Meerut_T036,retailer meeting,Kavach 75 WP
REP_0129,2026-03-06,TER_0129,Meerut_T028,retailer meeting,Tilt 250 EC
REP_0129,2026-03-06,TER_0129,Meerut_T034,campaign_conducted,Movondo
REP_0279,2025-12-08,TER_0279,Akola_T090,campaign_conducted,Actara 25 WG
REP_0279,2025-12-12,TER_0279,Akola_T089,campaign_conducted,Alto 5 SC
REP_0279,2025-12-09,TER_0279,Akola_T094,campaign_conducted,Kavach 75 WP
REP_0279,2025-12-13,TER_0279,Akola_T091,grower meeting,Topik 15 WP
REP_0279,2025-12-12,TER_0279,Akola_T095,campaign_conducted,Kavach 75 WP
REP_0279,2025-12-10,TER_0279,Akola_T092,campaign_conducted,Cruiser 350 FS
REP_0279,2025-12-08,TER_0279,Akola_T096,grower meeting,Actara 25 WG
REP_0279,2025-12-12,TER_0279,Akola_T088,campaign_conducted,Cruiser 350 FS
REP_0279,2025-12-09,TER_0279,Akola_T096,retailer meeting,Cruiser 350 FS
REP_0279,2025-12-11,TER_0279,Akola_T089,retailer meeting,Vertimec 1.8 EC
REP_0279,2025-12-09,TER_0279,Akola_T095,grower meeting,Cruiser 350 FS
REP_0279,2025-12-13,TER_0279,Akola_T090,grower meeting,Tilt 250 EC
REP_0361,2026-03-04,TER_0361,Mehsana_T092,campaign_conducted,Amistar 250 SC
REP_0361,2026-03-06,TER_0361,Mehsana_T098,retailer meeting,Score 250 EC
REP_0361,2026-03-04,TER_0361,Mehsana_T095,campaign_conducted,Amistar 250 SC
REP_0361,2026-03-02,TER_0361,Mehsana_T096,campaign_conducted,Movondo
REP_0152,2025-10-26,TER_0152,Jaipur_T044,retailer meeting,Alto 5 SC
REP_0152,2025-10-23,TER_0152,Jaipur_T040,campaign_conducted,Alto 5 SC
REP_0152,2025-10-21,TER_0152,Jaipur_T045,grower meeting,Amistar 250 SC
REP_0152,2025-10-24,TER_0152,Jaipur_T044,campaign_conducted,Amistar 250 SC
REP_0152,2025-10-22,TER_0152,Jaipur_T045,retailer meeting,Kavach 75 WP
REP_0354,2026-01-18,TER_0354,Rajkot_T089,grower meeting,Amistar 250 SC
REP_0354,2026-01-16,TER_0354,Rajkot_T088,grower meeting,Kavach 75 WP
REP_0354,2026-01-14,TER_0354,Rajkot_T090,retailer meeting,Vibrance Integral
REP_0354,2026-01-15,TER_0354,Rajkot_T085,retailer meeting,Topik 15 WP
REP_0354,2026-01-18,TER_0354,Rajkot_T087,campaign_conducted,Cruiser 350 FS
REP_0156,2025-12-09,TER_0156,Rajkot_T038,campaign_conducted,Kavach 75 WP
REP_0156,2025-12-09,TER_0156,Rajkot_T038,retailer meeting,Actara 25 WG
REP_0156,2025-12-09,TER_0156,Rajkot_T036,campaign_conducted,Tilt 250 EC
REP_0156,2025-12-14,TER_0156,Rajkot_T040,grower meeting,Movondo
REP_0177,2025-11-12,TER_0177,Ahmedabad_T058,grower meeting,Amistar 250 SC
REP_0177,2025-11-13,TER_0177,Ahmedabad_T061,campaign_conducted,Kavach 75 WP
REP_0177,2025-11-11,TER_0177,Ahmedabad_T057,retailer meeting,Axial 50 EC
REP_0177,2025-11-14,TER_0177,Ahmedabad_T058,campaign_conducted,Tilt 250 EC
REP_0149,2026-02-19,TER_0149,Amravati_T044,campaign_conducted,Tilt 250 EC
REP_0149,2026-02-16,TER_0149,Amravati_T042,grower meeting,Alto 5 SC
REP_0149,2026-02-22,TER_0149,Amravati_T044,campaign_conducted,Vibrance Integral
REP_0368,2026-03-29,TER_0368,Jalgaon_T110,campaign_conducted,Score 250 EC
REP_0368,2026-03-23,TER_0368,Jalgaon_T109,grower meeting,Tilt 250 EC
REP_0368,2026-03-23,TER_0368,Jalgaon_T112,campaign_conducted,Amistar 250 SC
REP_0182,2025-11-21,TER_0182,Amravati_T058,retailer meeting,Axial 50 EC
REP_0182,2025-11-20,TER_0182,Amravati_T061,retailer meeting,Vertimec 1.8 EC
REP_0182,2025-11-17,TER_0182,Amravati_T054,campaign_conducted,Amistar 250 SC
REP_0182,2025-11-20,TER_0182,Amravati_T055,grower meeting,Amistar 250 SC
REP_0182,2025-11-20,TER_0182,Amravati_T058,grower meeting,Actara 25 WG
REP_0182,2025-11-18,TER_0182,Amravati_T057,campaign_conducted,Alto 5 SC
REP_0182,2025-11-20,TER_0182,Amravati_T057,grower meeting,Kavach 75 WP
REP_0135,2025-12-27,TER_0135,Varanasi_T055,grower meeting,Vibrance Integral
REP_0135,2025-12-27,TER_0135,Varanasi_T049,retailer meeting,Cruiser 350 FS
REP_0135,2025-12-22,TER_0135,Varanasi_T050,campaign_conducted,Cruiser 350 FS
REP_0135,2025-12-28,TER_0135,Varanasi_T053,grower meeting,Vibrance Integral
REP_0135,2025-12-22,TER_0135,Varanasi_T051,retailer meeting,Cruiser 350 FS
REP_0135,2025-12-27,TER_0135,Varanasi_T051,campaign_conducted,Vertimec 1.8 EC
