retailer_id,territory_id,state,district,tehsil
RTL_00397,TER_0051,Punjab,Ludhiana,Ludhiana_T014
RTL_00398,TER_0052,Karnataka,Kalaburagi,Kalaburagi_T013
RTL_00399,TER_0052,Karnataka,Kalaburagi,Kalaburagi_T014
RTL_00400,TER_0052,Karnataka,Kalaburagi,Kalaburagi_T015
RTL_00401,TER_0052,Karnataka,Kalaburagi,Kalaburagi_T012
RTL_00402,TER_0052,Karnataka,Kalaburagi,Kalaburagi_T014
RTL_00403,TER_0052,Karnataka,Kalaburagi,Kalaburagi_T016
RTL_00404,TER_0052,Karnataka,Kalaburagi,Kalaburagi_T008
RTL_00405,TER_0053,Rajasthan,Jaipur,Jaipur_T018
RTL_00406,TER_0053,Rajasthan,Jaipur,Jaipur_T015
RTL_00407,TER_0053,Rajasthan,Jaipur,Jaipur_T017
RTL_00408,TER_0053,Rajasthan,Jaipur,Jaipur_T017
RTL_00409,TER_0053,Rajasthan,Jaipur,Jaipur_T017
RTL_00410,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T012
RTL_00411,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T017
RTL_00412,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T019
RTL_00413,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T011
RTL_00414,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T021
RTL_00415,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T019
RTL_00416,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T018
RTL_00417,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T017
RTL_00418,TER_0054,Madhya Pradesh,Ujjain,Ujjain_T011
RTL_00419,TER_0055,Punjab,Bathinda,Bathinda_T015
RTL_00420,TER_0055,Punjab,Bathinda,Bathinda_T020
RTL_00421,TER_0055,Punjab,Bathinda,Bathinda_T017
RTL_00422,TER_0055,Punjab,Bathinda,Bathinda_T021
RTL_00423,TER_0055,Punjab,Bathinda,Bathinda_T019
RTL_00424,TER_0055,Punjab,Bathinda,Bathinda_T022
RTL_00425,TER_0055,Punjab,Bathinda,Bathinda_T019
RTL_00426,TER_0055,Punjab,Bathinda,Bathinda_T012
RTL_00427,TER_0055,Punjab,Bathinda,Bathinda_T015
RTL_00428,TER_0055,Punjab,Bathinda,Bathinda_T016
RTL_00429,TER_0056,Madhya Pradesh,Indore,Indore_T018
RTL_00430,TER_0056,Madhya Pradesh,Indore,Indore_T012
RTL_00431,TER_0056,Madhya Pradesh,Indore,Indore_T014
RTL_00432,TER_0056,Madhya Pradesh,Indore,Indore_T017
RTL_00433,TER_0056,Madhya Pradesh,Indore,Indore_T017
RTL_00434,TER_0056,Madhya Pradesh,Indore,Indore_T011
RTL_00435,TER_0056,Madhya Pradesh,Indore,Indore_T010
RTL_00436,TER_0056,Madhya Pradesh,Indore,Indore_T019
RTL_00437,TER_0057,Gujarat,Rajkot,Rajkot_T014
RTL_00438,TER_0057,Gujarat,Rajkot,Rajkot_T009
RTL_00439,TER_0057,Gujarat,Rajkot,Rajkot_T013
RTL_00440,TER_0057,Gujarat,Rajkot,Rajkot_T009
RTL_00441,TER_0057,Gujarat,Rajkot,Rajkot_T010
RTL_00442,TER_0057,Gujarat,Rajkot,Rajkot_T012
RTL_00443,TER_0058,Punjab,Patiala,Patiala_T007
RTL_00444,TER_0058,Punjab,Patiala,Patiala_T015
RTL_00445,TER_0058,Punjab,Patiala,Patiala_T013
RTL_00446,TER_0058,Punjab,Patiala,Patiala_T008
RTL_00447,TER_0058,Punjab,Patiala,Patiala_T010
RTL_00448,TER_0058,Punjab,Patiala,Patiala_T008
RTL_00449,TER_0058,Punjab,Patiala,Patiala_T014
RTL_00450,TER_0059,West Bengal,Nadia,Nadia_T011
RTL_00451,TER_0059,West Bengal,Nadia,Nadia_T020
RTL_00452,TER_0059,West Bengal,Nadia,Nadia_T012
RTL_00453,TER_0059,West Bengal,Nadia,Nadia_T017
RTL_00454,TER_0059,West Bengal,Nadia,Nadia_T014
RTL_00455,TER_0059,West Bengal,Nadia,Nadia_T018
RTL_00456,TER_0059,West Bengal,Nadia,Nadia_T014
RTL_00457,TER_0059,West Bengal,Nadia,Nadia_T016
RTL_00458,TER_0059,West Bengal,Nadia,Nadia_T017
RTL_00459,TER_0060,Haryana,Karnal,Karnal_T018
RTL_00460,TER_0060,Haryana,Karnal,Karnal_T014
RTL_00461,TER_0060,Haryana,Karnal,Karnal_T018
RTL_00462,TER_0060,Haryana,Karnal,Karnal_T019
RTL_00463,TER_0060,Haryana,Karnal,Karnal_T013
RTL_00464,TER_0060,Haryana,Karnal,Karnal_T017
RTL_00465,TER_0060,Haryana,Karnal,Karnal_T014
RTL_00466,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T017
RTL_00467,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T016
RTL_00468,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T019
RTL_00469,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T010
RTL_00470,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T009
RTL_00471,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T012
RTL_00472,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T020
RTL_00473,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T020
RTL_00474,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T014
RTL_00475,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T013
RTL_00476,TER_0062,Karnataka,Vijayapura,Vijayapura_T018
RTL_00477,TER_0062,Karnataka,Vijayapura,Vijayapura_T014
RTL_00478,TER_0062,Karnataka,Vijayapura,Vijayapura_T010
RTL_00479,TER_0062,Karnataka,Vijayapura,Vijayapura_T014
RTL_00480,TER_0062,Karnataka,Vijayapura,Vijayapura_T021
RTL_00481,TER_0062,Karnataka,Vijayapura,Vijayapura_T014
RTL_00482,TER_0062,Karnataka,Vijayapura,Vijayapura_T019
RTL_00483,TER_0062,Karnataka,Vijayapura,Vijayapura_T019
RTL_00484,TER_0062,Karnataka,Vijayapura,Vijayapura_T020
RTL_00485,TER_0062,Karnataka,Vijayapura,Vijayapura_T017
RTL_00486,TER_0063,Uttar Pradesh,Meerut,Meerut_T010
RTL_00487,TER_0063,Uttar Pradesh,Meerut,Meerut_T015
RTL_00488,TER_0063,Uttar Pradesh,Meerut,Meerut_T016
RTL_00489,TER_0063,Uttar Pradesh,Meerut,Meerut_T015
RTL_00490,TER_0063,Uttar Pradesh,Meerut,Meerut_T013
RTL_00491,TER_0063,Uttar Pradesh,Meerut,Meerut_T013
RTL_00492,TER_0063,Uttar Pradesh,Meerut,Meerut_T016
RTL_00493,TER_0063,Uttar Pradesh,Meerut,Meerut_T020
RTL_00494,TER_0063,Uttar Pradesh,Meerut,Meerut_T016
RTL_00495,TER_0063,Uttar Pradesh,Meerut,Meerut_T014
RTL_00496,TER_0064,Gujarat,Mehsana,Mehsana_T020
RTL_00497,TER_0064,Gujarat,Mehsana,Mehsana_T018
RTL_00498,TER_0064,Gujarat,Mehsana,Mehsana_T016
RTL_00499,TER_0064,Gujarat,Mehsana,Mehsana_T016
RTL_00500,TER_0064,Gujarat,Mehsana,Mehsana_T019
RTL_00501,TER_0064,Gujarat,Mehsana,Mehsana_T016
RTL_00502,TER_0065,Punjab,Amritsar,Amritsar_T017
RTL_00503,TER_0065,Punjab,Amritsar,Amritsar_T011
RTL_00504,TER_0065,Punjab,Amritsar,Amritsar_T016
RTL_00505,TER_0065,Punjab,Amritsar,Amritsar_T018
RTL_00506,TER_0065,Punjab,Amritsar,Amritsar_T017
RTL_00507,TER_0065,Punjab,Amritsar,Amritsar_T017
RTL_00508,TER_0065,Punjab,Amritsar,Amritsar_T013
RTL_00509,TER_0065,Punjab,Amritsar,Amritsar_T018
RTL_00510,TER_0066,Haryana,Rohtak,Rohtak_T014
RTL_00511,TER_0066,Haryana,Rohtak,Rohtak_T016
RTL_00512,TER_0066,Haryana,Rohtak,Rohtak_T019
RTL_00513,TER_0066,Haryana,Rohtak,Rohtak_T015
RTL_00514,TER_0066,Haryana,Rohtak,Rohtak_T021
RTL_00515,TER_0066,Haryana,Rohtak,Rohtak_T015
RTL_00516,TER_0067,Bihar,Patna,Patna_T032
RTL_00517,TER_0067,Bihar,Patna,Patna_T031
RTL_00518,TER_0067,Bihar,Patna,Patna_T024
RTL_00519,TER_0067,Bihar,Patna,Patna_T026
RTL_00520,TER_0067,Bihar,Patna,Patna_T030
RTL_00521,TER_0067,Bihar,Patna,Patna_T026
RTL_00522,TER_0067,Bihar,Patna,Patna_T025
RTL_00523,TER_0068,Haryana,Hisar,Hisar_T027
RTL_00524,TER_0068,Haryana,Hisar,Hisar_T032
RTL_00525,TER_0068,Haryana,Hisar,Hisar_T024
RTL_00526,TER_0068,Haryana,Hisar,Hisar_T025
RTL_00527,TER_0068,Haryana,Hisar,Hisar_T029
RTL_00528,TER_0068,Haryana,Hisar,Hisar_T031
RTL_00529,TER_0068,Haryana,Hisar,Hisar_T026
RTL_00530,TER_0068,Haryana,Hisar,Hisar_T030
RTL_00531,TER_0068,Haryana,Hisar,Hisar_T021
RTL_00532,TER_0068,Haryana,Hisar,Hisar_T033
RTL_00533,TER_0068,Haryana,Hisar,Hisar_T025
RTL_00534,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T035
RTL_00535,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T032
RTL_00536,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T035
RTL_00537,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T030
RTL_00538,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T028
RTL_00539,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T027
RTL_00540,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T032
RTL_00541,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T033
RTL_00542,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T034
RTL_00543,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T029
RTL_00544,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T035
RTL_00545,TER_0070,Rajasthan,Bharatpur,Bharatpur_T028
RTL_00546,TER_0070,Rajasthan,Bharatpur,Bharatpur_T020
RTL_00547,TER_0070,Rajasthan,Bharatpur,Bharatpur_T029
RTL_00548,TER_0070,Rajasthan,Bharatpur,Bharatpur_T021
RTL_00549,TER_0070,Rajasthan,Bharatpur,Bharatpur_T023
RTL_00550,TER_0070,Rajasthan,Bharatpur,Bharatpur_T024
RTL_00551,TER_0070,Rajasthan,Bharatpur,Bharatpur_T023
RTL_00552,TER_0070,Rajasthan,Bharatpur,Bharatpur_T021
RTL_00553,TER_0071,Maharashtra,Jalgaon,Jalgaon_T025
RTL_00554,TER_0071,Maharashtra,Jalgaon,Jalgaon_T020
RTL_00555,TER_0071,Maharashtra,Jalgaon,Jalgaon_T029
RTL_00556,TER_0071,Maharashtra,Jalgaon,Jalgaon_T030
RTL_00557,TER_0071,Maharashtra,Jalgaon,Jalgaon_T020
RTL_00558,TER_0071,Maharashtra,Jalgaon,Jalgaon_T026
RTL_00559,TER_0071,Maharashtra,Jalgaon,Jalgaon_T021
RTL_00560,TER_0071,Maharashtra,Jalgaon,Jalgaon_T030
RTL_00561,TER_0071,Maharashtra,Jalgaon,Jalgaon_T023
RTL_00562,TER_0071,Maharashtra,Jalgaon,Jalgaon_T019
RTL_00563,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T022
RTL_00564,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T027
RTL_00565,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T022
RTL_00566,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T026
RTL_00567,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T027
RTL_00568,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T027
RTL_00569,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T028
RTL_00570,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T024
RTL_00571,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T025
RTL_00572,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T030
RTL_00573,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T021
RTL_00574,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T024
RTL_00575,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T025
RTL_00576,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T017
RTL_00577,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T017
RTL_00578,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T017
RTL_00579,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T016
RTL_00580,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T024
RTL_00581,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T021
RTL_00582,TER_0074,Rajasthan,Bikaner,Bikaner_T019
RTL_00583,TER_0074,Rajasthan,Bikaner,Bikaner_T023
RTL_00584,TER_0074,Rajasthan,Bikaner,Bikaner_T018
RTL_00585,TER_0074,Rajasthan,Bikaner,Bikaner_T019
RTL_00586,TER_0074,Rajasthan,Bikaner,Bikaner_T023
RTL_00587,TER_0074,Rajasthan,Bikaner,Bikaner_T020
RTL_00588,TER_0074,Rajasthan,Bikaner,Bikaner_T023
RTL_00589,TER_0075,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T031
RTL_00590,TER_0075,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T027
RTL_00591,TER_0075,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T034
RTL_00592,TER_0075,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T031
RTL_00593,TER_0075,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T029
RTL_00594,TER_0075,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T028
RTL_00595,TER_0076,Rajasthan,Sikar,Sikar_T024
RTL_00596,TER_0076,Rajasthan,Sikar,Sikar_T022
RTL_00597,TER_0076,Rajasthan,Sikar,Sikar_T026
RTL_00598,TER_0076,Rajasthan,Sikar,Sikar_T021
RTL_00599,TER_0076,Rajasthan,Sikar,Sikar_T027
RTL_00600,TER_0076,Rajasthan,Sikar,Sikar_T023
RTL_00601,TER_0076,Rajasthan,Sikar,Sikar_T028
RTL_00602,TER_0076,Rajasthan,Sikar,Sikar_T021
RTL_00603,TER_0076,Rajasthan,Sikar,Sikar_T024
RTL_00604,TER_0076,Rajasthan,Sikar,Sikar_T030
RTL_00605,TER_0076,Rajasthan,Sikar,Sikar_T021
RTL_00606,TER_0077,Madhya Pradesh,Sehore,Sehore_T023
RTL_00607,TER_0077,Madhya Pradesh,Sehore,Sehore_T026
RTL_00608,TER_0077,Madhya Pradesh,Sehore,Sehore_T027
RTL_00609,TER_0077,Madhya Pradesh,Sehore,Sehore_T021
RTL_00610,TER_0077,Madhya Pradesh,Sehore,Sehore_T023
RTL_00611,TER_0077,Madhya Pradesh,Sehore,Sehore_T026
RTL_00612,TER_0077,Madhya Pradesh,Sehore,Sehore_T029
RTL_00613,TER_0077,Madhya Pradesh,Sehore,Sehore_T025
RTL_00614,TER_0077,Madhya Pradesh,Sehore,Sehore_T029
RTL_00615,TER_0077,Madhya Pradesh,Sehore,Sehore_T024
RTL_00616,TER_0078,Gujarat,Ahmedabad,Ahmedabad_T030
RTL_00617,TER_0078,Gujarat,Ahmedabad,Ahmedabad_T027
RTL_00618,TER_0078,Gujarat,Ahmedabad,Ahmedabad_T025
RTL_00619,TER_0078,Gujarat,Ahmedabad,Ahmedabad_T031
RTL_00620,TER_0078,Gujarat,Ahmedabad,Ahmedabad_T030
RTL_00621,TER_0078,Gujarat,Ahmedabad,Ahmedabad_T028
RTL_00622,TER_0079,Uttar Pradesh,Agra,Agra_T025
RTL_00623,TER_0079,Uttar Pradesh,Agra,Agra_T023
RTL_00624,TER_0079,Uttar Pradesh,Agra,Agra_T027
RTL_00625,TER_0079,Uttar Pradesh,Agra,Agra_T028
RTL_00626,TER_0079,Uttar Pradesh,Agra,Agra_T028
RTL_00627,TER_0080,West Bengal,Bardhaman,Bardhaman_T017
RTL_00628,TER_0080,West Bengal,Bardhaman,Bardhaman_T021
RTL_00629,TER_0080,West Bengal,Bardhaman,Bardhaman_T022
RTL_00630,TER_0080,West Bengal,Bardhaman,Bardhaman_T020
RTL_00631,TER_0080,West Bengal,Bardhaman,Bardhaman_T023
RTL_00632,TER_0080,West Bengal,Bardhaman,Bardhaman_T019
RTL_00633,TER_0081,Maharashtra,Akola,Akola_T031
RTL_00634,TER_0081,Maharashtra,Akola,Akola_T033
RTL_00635,TER_0081,Maharashtra,Akola,Akola_T031
RTL_00636,TER_0081,Maharashtra,Akola,Akola_T031
RTL_00637,TER_0081,Maharashtra,Akola,Akola_T032
RTL_00638,TER_0081,Maharashtra,Akola,Akola_T030
RTL_00639,TER_0082,Haryana,Sirsa,Sirsa_T025
RTL_00640,TER_0082,Haryana,Sirsa,Sirsa_T024
RTL_00641,TER_0082,Haryana,Sirsa,Sirsa_T028
RTL_00642,TER_0082,Haryana,Sirsa,Sirsa_T031
RTL_00643,TER_0082,Haryana,Sirsa,Sirsa_T024
RTL_00644,TER_0082,Haryana,Sirsa,Sirsa_T029
RTL_00645,TER_0083,Maharashtra,Amravati,Amravati_T030
RTL_00646,TER_0083,Maharashtra,Amravati,Amravati_T021
RTL_00647,TER_0083,Maharashtra,Amravati,Amravati_T020
RTL_00648,TER_0083,Maharashtra,Amravati,Amravati_T023
RTL_00649,TER_0083,Maharashtra,Amravati,Amravati_T024
RTL_00650,TER_0083,Maharashtra,Amravati,Amravati_T030
RTL_00651,TER_0083,Maharashtra,Amravati,Amravati_T025
RTL_00652,TER_0083,Maharashtra,Amravati,Amravati_T021
RTL_00653,TER_0083,Maharashtra,Amravati,Amravati_T022
RTL_00654,TER_0083,Maharashtra,Amravati,Amravati_T021
RTL_00655,TER_0084,Punjab,Ludhiana,Ludhiana_T025
RTL_00656,TER_0084,Punjab,Ludhiana,Ludhiana_T023
RTL_00657,TER_0084,Punjab,Ludhiana,Ludhiana_T021
RTL_00658,TER_0084,Punjab,Ludhiana,Ludhiana_T023
RTL_00659,TER_0084,Punjab,Ludhiana,Ludhiana_T023
RTL_00660,TER_0084,Punjab,Ludhiana,Ludhiana_T021
RTL_00661,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T019
RTL_00662,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T021
RTL_00663,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T024
RTL_00664,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T021
RTL_00665,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T028
RTL_00666,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T022
RTL_00667,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T018
RTL_00668,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T024
RTL_00669,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T018
RTL_00670,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T019
RTL_00671,TER_0086,Rajasthan,Jaipur,Jaipur_T024
RTL_00672,TER_0086,Rajasthan,Jaipur,Jaipur_T031
RTL_00673,TER_0086,Rajasthan,Jaipur,Jaipur_T032
RTL_00674,TER_0086,Rajasthan,Jaipur,Jaipur_T031
RTL_00675,TER_0086,Rajasthan,Jaipur,Jaipur_T027
RTL_00676,TER_0086,Rajasthan,Jaipur,Jaipur_T029
RTL_00677,TER_0086,Rajasthan,Jaipur,Jaipur_T026
RTL_00678,TER_0086,Rajasthan,Jaipur,Jaipur_T022
RTL_00679,TER_0086,Rajasthan,Jaipur,Jaipur_T027
RTL_00680,TER_0086,Rajasthan,Jaipur,Jaipur_T021
RTL_00681,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T026
RTL_00682,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T030
RTL_00683,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T023
RTL_00684,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T029
RTL_00685,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T027
RTL_00686,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T032
RTL_00687,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T033
RTL_00688,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T032
RTL_00689,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T026
RTL_00690,TER_0087,Madhya Pradesh,Ujjain,Ujjain_T031
RTL_00691,TER_0088,Punjab,Bathinda,Bathinda_T030
RTL_00692,TER_0088,Punjab,Bathinda,Bathinda_T037
RTL_00693,TER_0088,Punjab,Bathinda,Bathinda_T034
RTL_00694,TER_0088,Punjab,Bathinda,Bathinda_T029
RTL_00695,TER_0088,Punjab,Bathinda,Bathinda_T025
RTL_00696,TER_0088,Punjab,Bathinda,Bathinda_T034
RTL_00697,TER_0088,Punjab,Bathinda,Bathinda_T027
RTL_00698,TER_0088,Punjab,Bathinda,Bathinda_T031
RTL_00699,TER_0088,Punjab,Bathinda,Bathinda_T024
RTL_00700,TER_0088,Punjab,Bathinda,Bathinda_T033
RTL_00701,TER_0088,Punjab,Bathinda,Bathinda_T032
RTL_00702,TER_0089,Madhya Pradesh,Indore,Indore_T025
RTL_00703,TER_0089,Madhya Pradesh,Indore,Indore_T029
RTL_00704,TER_0089,Madhya Pradesh,Indore,Indore_T023
RTL_00705,TER_0089,Madhya Pradesh,Indore,Indore_T021
RTL_00706,TER_0089,Madhya Pradesh,Indore,Indore_T027
RTL_00707,TER_0089,Madhya Pradesh,Indore,Indore_T024
RTL_00708,TER_0089,Madhya Pradesh,Indore,Indore_T026
RTL_00709,TER_0089,Madhya Pradesh,Indore,Indore_T021
RTL_00710,TER_0090,Gujarat,Rajkot,Rajkot_T017
RTL_00711,TER_0090,Gujarat,Rajkot,Rajkot_T015
RTL_00712,TER_0090,Gujarat,Rajkot,Rajkot_T015
RTL_00713,TER_0090,Gujarat,Rajkot,Rajkot_T019
RTL_00714,TER_0090,Gujarat,Rajkot,Rajkot_T022
RTL_00715,TER_0090,Gujarat,Rajkot,Rajkot_T016
RTL_00716,TER_0090,Gujarat,Rajkot,Rajkot_T016
RTL_00717,TER_0090,Gujarat,Rajkot,Rajkot_T018
RTL_00718,TER_0090,Gujarat,Rajkot,Rajkot_T023
RTL_00719,TER_0090,Gujarat,Rajkot,Rajkot_T017
RTL_00720,TER_0090,Gujarat,Rajkot,Rajkot_T021
RTL_00721,TER_0091,Punjab,Patiala,Patiala_T019
RTL_00722,TER_0091,Punjab,Patiala,Patiala_T018
RTL_00723,TER_0091,Punjab,Patiala,Patiala_T021
RTL_00724,TER_0091,Punjab,Patiala,Patiala_T021
RTL_00725,TER_0091,Punjab,Patiala,Patiala_T021
RTL_00726,TER_0092,West Bengal,Nadia,Nadia_T025
RTL_00727,TER_0092,West Bengal,Nadia,Nadia_T024
RTL_00728,TER_0092,West Bengal,Nadia,Nadia_T025
RTL_00729,TER_0092,West Bengal,Nadia,Nadia_T026
RTL_00730,TER_0092,West Bengal,Nadia,Nadia_T026
RTL_00731,TER_0092,West Bengal,Nadia,Nadia_T022
RTL_00732,TER_0093,Haryana,Karnal,Karnal_T026
RTL_00733,TER_0093,Haryana,Karnal,Karnal_T030
RTL_00734,TER_0093,Haryana,Karnal,Karnal_T021
RTL_00735,TER_0093,Haryana,Karnal,Karnal_T033
RTL_00736,TER_0093,Haryana,Karnal,Karnal_T027
RTL_00737,TER_0093,Haryana,Karnal,Karnal_T029
RTL_00738,TER_0093,Haryana,Karnal,Karnal_T026
RTL_00739,TER_0093,Haryana,Karnal,Karnal_T024
RTL_00740,TER_0093,Haryana,Karnal,Karnal_T020
RTL_00741,TER_0093,Haryana,Karnal,Karnal_T031
RTL_00742,TER_0093,Haryana,Karnal,Karnal_T025
RTL_00743,TER_0094,Bihar,Muzaffarpur,Muzaffarpur_T024
RTL_00744,TER_0094,Bihar,Muzaffarpur,Muzaffarpur_T028
RTL_00745,TER_0094,Bihar,Muzaffarpur,Muzaffarpur_T028
RTL_00746,TER_0094,Bihar,Muzaffarpur,Muzaffarpur_T024
RTL_00747,TER_0094,Bihar,Muzaffarpur,Muzaffarpur_T026
RTL_00748,TER_0094,Bihar,Muzaffarpur,Muzaffarpur_T022
RTL_00749,TER_0094,Bihar,Muzaffarpur,Muzaffarpur_T026
RTL_00750,TER_0094,Bihar,Muzaffarpur,Muzaffarpur_T029
RTL_00751,TER_0095,Karnataka,Vijayapura,Vijayapura_T032
RTL_00752,TER_0095,Karnataka,Vijayapura,Vijayapura_T027
RTL_00753,TER_0095,Karnataka,Vijayapura,Vijayapura_T022
RTL_00754,TER_0095,Karnataka,Vijayapura,Vijayapura_T028
RTL_00755,TER_0095,Karnataka,Vijayapura,Vijayapura_T026
RTL_00756,TER_0095,Karnataka,Vijayapura,Vijayapura_T025
RTL_00757,TER_0095,Karnataka,Vijayapura,Vijayapura_T023
RTL_00758,TER_0095,Karnataka,Vijayapura,Vijayapura_T029
RTL_00759,TER_0095,Karnataka,Vijayapura,Vijayapura_T023
RTL_00760,TER_0096,Uttar Pradesh,Meerut,Meerut_T026
RTL_00761,TER_0096,Uttar Pradesh,Meerut,Meerut_T022
RTL_00762,TER_0096,Uttar Pradesh,Meerut,Meerut_T026
RTL_00763,TER_0096,Uttar Pradesh,Meerut,Meerut_T026
RTL_00764,TER_0096,Uttar Pradesh,Meerut,Meerut_T025
RTL_00765,TER_0096,Uttar Pradesh,Meerut,Meerut_T021
RTL_00766,TER_0097,Gujarat,Mehsana,Mehsana_T021
RTL_00767,TER_0097,Gujarat,Mehsana,Mehsana_T026
RTL_00768,TER_0097,Gujarat,Mehsana,Mehsana_T024
RTL_00769,TER_0097,Gujarat,Mehsana,Mehsana_T023
RTL_00770,TER_0097,Gujarat,Mehsana,Mehsana_T030
RTL_00771,TER_0097,Gujarat,Mehsana,Mehsana_T024
RTL_00772,TER_0097,Gujarat,Mehsana,Mehsana_T022
RTL_00773,TER_0097,Gujarat,Mehsana,Mehsana_T029
RTL_00774,TER_0098,Punjab,Amritsar,Amritsar_T024
RTL_00775,TER_0098,Punjab,Amritsar,Amritsar_T030
RTL_00776,TER_0098,Punjab,Amritsar,Amritsar_T024
RTL_00777,TER_0098,Punjab,Amritsar,Amritsar_T024
RTL_00778,TER_0098,Punjab,Amritsar,Amritsar_T026
RTL_00779,TER_0098,Punjab,Amritsar,Amritsar_T023
RTL_00780,TER_0098,Punjab,Amritsar,Amritsar_T030
RTL_00781,TER_0098,Punjab,Amritsar,Amritsar_T021
RTL_00782,TER_0098,Punjab,Amritsar,Amritsar_T025
RTL_00783,TER_0098,Punjab,Amritsar,Amritsar_T023
RTL_00784,TER_0099,Haryana,Rohtak,Rohtak_T024
RTL_00785,TER_0099,Haryana,Rohtak,Rohtak_T026
RTL_00786,TER_0099,Haryana,Rohtak,Rohtak_T024
RTL_00787,TER_0099,Haryana,Rohtak,Rohtak_T023
RTL_00788,TER_0099,Haryana,Rohtak,Rohtak_T022
RTL_00789,TER_0099,Haryana,Rohtak,Rohtak_T024
RTL_00790,TER_0100,Bihar,Patna,Patna_T033
RTL_00791,TER_0100,Bihar,Patna,Patna_T038
RTL_00792,TER_0100,Bihar,Patna,Patna_T045
RTL_00793,TER_0100,Bihar,Patna,Patna_T045
RTL_00794,TER_0100,Bihar,Patna,Patna_T036
RTL_00795,TER_0100,Bihar,Patna,Patna_T042
RTL_00796,TER_0100,Bihar,Patna,Patna_T038
RTL_00797,TER_0100,Bihar,Patna,Patna_T033
RTL_00798,TER_0100,Bihar,Patna,Patna_T035
